,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
131,Data Scientist - Market Analysis and Strategy,$110K-$177K (Glassdoor Est.),"The Position


MA&S Individual Contributor

DESCRIPTION

The Individual Contributor in Marketing Analytics and Strategy (MA&S) is a strategic thought partner to key stakeholders and an integral contributor to Genentechs commercial planning efforts.

He/she is responsible for providing strategic sales and marketing insights, leveraging primary market research methodologies to conduct qualitative and quantitative research across customer types.

MA&Sers work together with their peers whose expertise areas span:
Market Research: applying primary market research methodologies to conduct qualitative and quantitative research across customer types
Forecasting: creating time-series and/or patient-based forecasts; conducting uncertainty analyses
Competitive Intelligence: monitoring and tracking competitive landscape; conducting threat assessment (including timelines and probability of launch assessments)
Marketing Science / Data Scientist: designing and delivering advanced quantitative data analyses leveraging large/complex datasets
The specific role we are recruiting for focuses on Data Scientist. However, all Individual Contributors have the opportunity to blend and extend their expertise on different initiatives to further develop both the breadth and depth of their capabilities.

Please note, the MA&S hiring process considers all applicants to all open roles. So even though there are multiple roles posted, please only apply to one MA&S requisition, and know that we will be assessing your candidacy for all open roles throughout the resume screening and interviewing process.

MAJOR RESPONSIBILITIES

Work with Group Managers and Associate Directors to understand business needs and priorities, as well as immediate scope of work Support the identification and development of innovative programs and projects to enhance Genentechs abilities to accurately target and measure the effectiveness and ROI of its market promotions Increase the sophistication and application of advanced analytics methods (including predictive modeling, machine learning, and scalable prototypes) to guide portfolio-level decisions efficiently and at the speed of business Act as subject matter expert for applicable advanced analytical methodologies, programs and projects Collaborate within cross-functional teams to develop solutions, gain alignment and deliver impactful business insights; engage necessary stakeholders to enable better decision-making Openly share perspective and insights to elevate team thinking and drive a balanced, holistic point of view; effectively weigh and communicate trade-off considerations Take an enterprise mindset, linking individual responsibilities with broader organization; focus on outcomes that provide most business value Demonstrate self-accountability Look for opportunities for continuous improvement; engage managers and peer group regularly for coaching, assistance, and advocacy Act as a thought partner and advisor to all relevant teams and stakeholders; look for and establish opportunities for peer mentorship

WHO YOU ARE

In Individual Contributors, we are looking for people who are nimble, able to effectively collaborate and lend expertise to multi-functional teams and adapt quickly to competing priorities within their Franchise. We are also looking for people who are committed to continuing to make Genentech a great place to work, by seeking opportunities to develop their own and others expertise through ongoing mentorship and coaching.
""Self-starter""; strong sense of responsibility with demonstrable comfort in an entrepreneurial environment
Able to work effectively in a fluid, cross-functional matrixed environment and stand out as a successful collaborator
Strong interpersonal skills and a consultative mindset, with the ability to develop strong partnerships
Good problem-solving ability, breaking down complex problems into distinct parts, managing uncertainty, understanding, anticipating interdependencies
Able to proactively connect the dots by asking thought-provoking questions
Objective when presenting insights and guiding decision-making; demonstrate good presentation skills by pairing sound analytics with storytelling
Motivated to continuously improve performance; outcomes-focused and driven to achieve objectives
Able to lean in and manage through change
PREFERRED QUALIFICATIONS

We are recruiting across several levels. All roles require at least:
Bachelors Degree (Business, Economics, Statistics, Mathematics, or Physical Sciences or related field); MBA or Graduate-level Degree
Manager, MA&S:
4+ years of work experience with Bachelors; 3+ year of work experience with Masters; 2+ years of work experience with PhD/JD, preferably within pharmaceutical or biotech industry (commercial or clinical) and/or management consulting
Senior Manger, MA&S:
7+ years of work experience with Bachelors; 5+ year of work experience with Masters; 4+ years of work experience with PhD/JD, preferably within pharmaceutical or biotech industry (commercial or clinical) and/or management consulting
Principal Manager, MA&S:
10+ years of work experience with Bachelors; 8+ year of work experience with Masters; 7+ years of work experience with PhD/JD, preferably within pharmaceutical or biotech industry (commercial or clinical) and/or management consulting
Deep expertise in at least one of the following areas: Market Research, Forecasting, Competitive Intelligence, Data Analytics, and / or Advanced Data Analytics
Experience working with large complex data and corresponding query/ programming languages such as R, Python or SQL plus experience with other emerging BIG DATA technology such as Hadoop
Experience with field force analytics, including customer segmentation, targeting, and promotional response measurements
Experience acting as a strategic thought partner to teams; Demonstrated ability to problem solve and think outside the box
Proven track record of leadership, time-management, project management, and teamwork
Expertise in standard analysis and presentation software (Excel, PowerPoint)
Persuasive written and verbal communication skills
Strong attention to detail
Experience managing outside vendors
Who We Are


A member of the Roche Group, Genentech has been at the forefront of the biotechnology industry for more than 40 years, using human genetic information to develop novel medicines for serious and life-threatening diseases. Genentech has multiple therapies on the market for cancer & other serious illnesses. Please take this opportunity to learn about Genentech where we believe that our employees are our most important asset & are dedicated to remaining a great place to work.

The next step is yours. To apply today, click on the ""Apply online"" button.

Genentech is an equal opportunity employer & prohibits unlawful discrimination based on race, color, religion, gender, sexual orientation, gender identity/expression, national origin/ancestry, age, disability, marital & veteran status. For more information about equal employment opportunity, visit our Genentech Careers page.

Job Facts
JOB FUNCTION
Marketing COMPANY/DIVISION
Pharmaceuticals SCHEDULE
Full time JOB TYPE
Regular",3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+ employees,1976,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,₹500+ billion (INR),-1
132,Data Scientist,$110K-$177K (Glassdoor Est.),"Job Description
Blackstone Talent Group, an award-winning technology consulting and talent agency is seeking a Data Scientist to join our team at our client s site in San Francisco, CA.

Responsibilities:

Applies machine learning and other analytical modeling methods to develop robust and reliable analytical models, including visualizations, within software development environment.

Gathers, cleans, transforms, and/or reduces data from dissimilar sources.

Collaborates with team members and stakeholders to effectively manage the lifecycle of a model, retraining, replacing or sunsetting models when appropriate.

Shares and collaborates with other data scientists.

Delivers best-in-class software as part of a software delivery team.

Qualifications:

Minimum Education/Skills:

Bachelor s Degree in Econometrics, Economics, Engineering, Mathematics, Applied Sciences, Statistics or job-related discipline or equivalent experience

Job-related experience, 5 years, OR Master s Degree and job-related experience, 3 years, OR Doctorate

Desired Education / Skills:

Experience with the data science lifecycle, including data engineering, feature engineering, model building and evaluation, model deployment.

Knowledge of commonly used data science programming languages, packages, and tools, especially Python. Understanding of data science/machine learning models and algorithms, not limited to: deep learning (CNN, RNN etc), decision trees (e.g. xgboost, random forest), unsupervised techniques (e.g. clustering, anomaly detection), natural language processing and statistical methods.

Experience training models in a public cloud environment, using tools such as Jupyter, AWS Sagemaker.

Ability to synthesize complex information into clear insights and translate those insights into decisions and actions.

Ability to clearly communicate complex technical details and insights to colleagues and stakeholders.

Knowledge of the mathematical and statistical fields that underpin data science

Knowledge of systems thinking and decomposition of complex problems.

Humble is open to being coached, has high EQ and is self-aware

Hungry desires to get things done while honoring people, and seeks better ways to do the job

Collaborative has strong interpersonal skills; cares about and works well with teammates

Experience working on an agile delivery team, using methods such as Scrum, Kanban.

Blackstone Talent Group is a division of Blackstone Technology Group, a global IT services and solutions firm that implements technological solutions across commercial industry verticals and the US Federal Government. Blackstone s global talent augmentation practice was founded in 1998. Blackstone Talent Group has offices in San Francisco, Denver, Houston, Colorado Springs, and Washington, DC. We specialize in providing clients the best talent across a variety of industries and sectors.

EOE of Minorities/Females/Veterans/Disabilities",3.5,"Blackstone Talent Group
3.5","San Francisco, CA","San Francisco, CA",51 to 200 employees,1998,Company - Private,Consulting,Business Services,₹1 to ₹5 billion (INR),-1
133,NLP Data Scientist,$110K-$177K (Glassdoor Est.),"There are many examples of disruption in the consumer space – Uber disrupting the cab industry, Airbnb disrupting the hospitality industry and so on; but have you wondered who is disrupting support and operations? AISERA helps make businesses and customers successful by offering consumer-like user experience for support and operations. We have built the world’s first AISM solution for IT, HR, Customer Service, Facilities, and IT/Cloud Operations. With AISERA, organizations can provide a personalized and proactive experience for users by automating the resolution of tasks and actions.

The ideal candidate will have experience in several of the following areas:
Experience in designing and developing software and algorithms for natural language processing and conversational AI.
Experience Development and implementation of novel methods for data extraction from free text data, including named entity recognition, relation extraction, part of speech tagging, etc.
Experience coding and debugging deep learning neural networks for text processing in PyTorch, Keras and/or TensorFlow using Python
Experience in building large-scale NLP systems from researching a prototype to production
Experience in Development and implementation of methods for topic modeling, document clustering and text summarization.
Experience with the key open source software resources in these domains.
Strong communication and writing skills in English are essential.
The ideal candidate will have a proven track record of scientific publication in the fields of machine learning, deep learning, and/or natural language processing.
Must be eligible to work in the U.S.
Education / Experience:

3 - 5 years Experience with a Masters or PhD in Computer Science, Natural Language Processing, Computational Linguistics, Statistics, Mathematics or related discipline.",4.5,"Aisera
4.5","Palo Alto, CA","Palo Alto, CA",51 to 200 employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
134,Biological Data Scientist,$110K-$177K (Glassdoor Est.),"Foresite Labs supports the next generation of healthcare entrepreneurs who will create innovative companies that transform the way that we discover and develop new medicines, and the way that we deliver care to patients in need. Foresite Labs systematically uses the tools of data science to create companies in healthcare that connect true changes in patient outcomes to all of the activities that are needed to develop, design and deploy therapeutics. For more information about Foresite Labs, please visit www.foresitelabs.com.

Role

Our team is a translational R&D team that derives insights from precision measurement and population-scale biology to address unmet clinical needs. Our goal is to create the preeminent portfolio of companies at the interface of data science and healthcare.

The Labs Platform Team develops the methods and infrastructure to solve key scientific and clinical problems. We combine deep biological knowledge with rigorous statistical genetics and modern engineering practices to develop and critically evaluate therapeutic and interventional hypotheses. We are particularly focused on the combination of novel statistical and machine learning methods to produce reliable insights about causal factors in disease at an unprecedented scale. This work supports critical investment decisions and supplies a core around which new ideas are de-risked and incubated.

We are looking for data scientists with deep biological expertise, particularly in human genetics, to join our team. We offer a flexible work environment, a diverse set of projects, and a best-in-class peer group to learn from. This is a great opportunity to tackle a unique set of problems while shaping the future of healthcare.

Responsibilities
Analyze large-scale human genetic and biological data to produce rigorous, reproducible insights
Translate best-in-class and in-house developed methods into hardened workflows and systems
Develop methods that combine statistical genetics with cutting-edge machine learning techniques, bringing deep statistical rigor to bear in critical biological and pharmacological problems
Evaluate potential investments through deep technical diligence
Distribute tools and results through software and publications
Qualifications
PhD or equivalent in a quantitative field (e.g., statistics, computer science, computational biology, bioinformatics, or mathematics).
4-10+ years of relevant work experience following PhD. Industry experience preferred but not essential.
Applied experience with machine learning on biological datasets, including deep engagement with biological subject matter and validation. Experience with human population genetics, functional genomics, and/or drug development are desired.
Experience with statistical software (e.g., R, pandas, sklearn), scripting languages (e.g., Python), and database languages (e.g., SQL). Experience with C/C++ and Spark is relevant but not essential.
Rigorous statistical intuition, deep understanding of core statistical principles, and extensive experience with core methods (e.g., linear regression, GLMs, dimensionality reduction, tree-based models, bootstrapping, maximum likelihood estimation, and Bayesian modeling).
Track record of published collaborative research in biology or related fields preferred.
Foresite Labs is an equal opportunity employer. We thrive on diversity and collaboration.

Please submit a complete CV, not an abbreviated résumé.",-1,Foresite Labs,"San Francisco, CA","San Francisco, CA",1 to 50 employees,2019,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,-1
135,Data Scientist,$110K-$177K (Glassdoor Est.),"Job Description
What We’re Looking For

You’re an experienced, talented, and motivated data scientist who loves data, who’s ready to work with a team of individuals who share your passion. You enjoy challenging projects involving large data pipelines, machine learning and deep learning model development and solve their real world use cases.

What You’ll Do

As a Data Scientist, you’ll be responsible for mastering our data and designing the systems which enable us to use it most effectively. You’ll be designing, developing and implementing machine learning, deep learning, business intelligence, and predictive analytics models that meet the needs of millions of agents, brokers, home buyers, and sellers. Your role will involve collaborating with a team of talented engineers, product managers and designers to investigate new data sources, perform data modelling, and deploy new features.

Skills, Accomplishments, & Interests You Should Have
PhD in Computer Science, Engineering, Mathematics, or related analytical discipline or equivalent combination of training and experience
3-4 years of Data Science/Analytics experience.
Proven experience with machine learning data modeling projects and model development for solving business problems.
Experience with deep learning libraries (Tensorflow, Caffe, PyTorch, MxNet etc.) and application development
Understanding and demonstrated experience of deep learning method, training, parameter tuning and deployment
Conceptual knowledge and ability to explain common ML algorithms
Familiarity with hypothesis testing
Solid knowledge of Python or R for statistical analysis, modeling and visualization (pandas, numpy, scipy, scikit-learn, etc)
Some experience with ETL, data cleaning, transformation experience
Some experience in SQL.
Ability to collaborate with team members
Ability to clearly explain big picture overview and in-depth technical details to both non-technical (product managers, senior leadership, etc.) and technical people
Excellent written and verbal communication skills in English
Nice To Haves
Experience with Java, Scala etc.
Familiarity or experience with Cloud-based or Big Data technologies (AWS, Spark, EMR, EC2, S3, AWS Athena, Redshift, , etc.) is a plus.",2.7,"ZapLabs
2.7","Emeryville, CA","Emeryville, CA",51 to 200 employees,-1,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
136,Data Scientist,$110K-$177K (Glassdoor Est.),"Entefy’s Senior Data Scientist is a highly visible position both internally and externally. Join the intelligence revolution, where we can push the state-of-the-art boundaries of data science. This is where deep experience and multi-dimensional insights intersect with an amazing opportunity to shape the future of productivity for people everywhere.

Skills and Experience:

We’re not looking for “good.” Entefy is on a mission to find exceptional talent. The success of our mission depends on our team’s ability to be creatively analytical, insatiably curious, and absolutely fearless in tackling big challenges.
Requirements
Master's degree in Computer Science, Mathematics, Statistics, Engineering, or a compatible field. PhD is preferred.
3+ years of applicable work experience.
Demonstrable proficiency in Python, Scala, SQL, or R.
Strong data visualization and reporting skills.
Proven track record delivering high-value, advanced analytics.
Experience leading the work of other data scientists or analysts is preferred.
World-class ability to extract and communicate insights from real-world datasets.
Startup agility and versatility.
Visit www.entefy.com and www.blog.entefy.com.",4.3,"Entefy
4.3","Palo Alto, CA","Palo Alto, CA",1 to 50 employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
137,Data Scientist / Applied Mathematician,$110K-$177K (Glassdoor Est.),"Fullpower® designs, develops and operates a complete platform for hybrid Edge/Cloud AI, algorithms, big data, predictive analytics, together with end-to-end engineering services. The Company’s platform is backed by a patent portfolio of 125+ patents. The Company’s key areas of expertise are bio-sensing, non-invasive PSG-level sleep technology. The Company’s markets are in Medical Solutions, Clinical Trials, SmartHome and Wearable. Fast growing with endless opportunities, come join the Fullpower world-class team.

Fullpower is looking for a passionate, team-oriented, and self-motivated Data Scientist/Applied Mathematician.

Responsibilities:
Work with health data and time-series sensor data
Design machine learning and statistical models and inference algorithms
Develop visualizations and tools for understanding and annotating data
Optimize algorithms for running on embedded devices and in the cloud
Collaborate with an interdisciplinary team of scientists, engineers, mathematicians for quick deployment of solutions
Software skills:
Expertise in Python and packages such as Pandas, Scikit-learn, etc.
Experience working with databases including familiarity with SQL
Experience with a deep learning framework such as Tensorflow, pyTorch, or equivalent
Experience with Amazon Web Services (AWS) or Google Cloud is a plus
Leadership qualities:
Self starter
Strong interpersonal and communication skills
Education:
Bachelor’s degree or higher in Mathematics, Statistics, Physics, Computer Science, or equivalent
Experience:
Experience applying data science and machine learning to real-world problems
Other requirements:
Fullpower does not sponsor work visas - must already be authorized to work in the United States",4.5,"Fullpower Technologies, Inc.
4.5","Santa Cruz, CA","Santa Cruz, CA",51 to 200 employees,2003,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 billion (INR),-1
138,Data Scientist,$110K-$177K (Glassdoor Est.),"Join us and make YOUR mark on the World!

Come join Lawrence Livermore National Laboratory (LLNL) where we apply science and technology to make the world a safer place; now one of 2020 Best Places to Work by Glassdoor!

We have multiple openings for Data Scientists to provide solutions for various projects. You will work in a dynamic, multidisciplinary team of independent/entrepreneurial computer scientists and engineers who research, develop, and integrate state-of-the-art algorithms, software, hardware, and computer systems solutions to challenging research and development problems. These positions are in the Computing Directorate.

These positions will be filled at either the SES.2 or SES.3 level depending on your qualifications. Additional job responsibilities (outlined below) will be assigned if you are selected at the higher level.

Essential Duties
Collaborate with scientists and researchers in one or more of the following areas: data intensive applications, text processing, graph analysis, machine learning, statistical learning, information visualization, low-level data management, data integration, data streaming, scientific data mining, data fusion, massive-scale knowledge fusion using semantic graphs, database technology, programming models for scalable parallel computing, application performance modeling and analysis, scalable tool development, novel architectures (e.g., FPGAs, GPUs and embedded systems), and HPC architecture simulation and evaluation.
Work with other LLNL scientists and application developers to bring research results to practical use in LLNL programs.
Assess the requirements for data sciences research from LLNL programs and external government sponsors.
Carry out development of data analysis algorithms to address program and sponsor data sciences requirements.
Engage other developers frequently to share relevant knowledge, opinions, and recommendations, working to fulfill deliverables as a team.
Design technical solutions independently, participate as a member of a multidisciplinary team to analyze sponsor requirements and designs, and implement software and perform analyses to address these requirements.
Develop and integrate components-such as web-based user interfaces, access control mechanisms, and commercial indexing products-for creating an operational information and knowledge discovery system.
Perform other duties as assigned.
In Addition at the SES.3 Level
Lead multiple parallel tasks and priorities of customers and partners to ensure complex deadlines are met.
Responsible for various complex projects, use team members’ skills to complete complex projects/tasks, and solve abstract complex problems/ideas and convert them into useable algorithms/software modules.
Provide solutions that require in-depth analysis of multiple factors and the creative use of established methods.
Qualifications
Bachelor’s degree in computer science, computer engineering, or related field, or the equivalent combination of education and related experience.
Comprehensive knowledge of one or more of the following: high performance computing, scientific data analysis, statistical analysis, knowledge discovery, computer security, systems programming, large-scale data management, and big data technologies.
Skilled in all aspects of the software project life cycle: feasibility, requirements, design, implementation, integration, test and deployment.
Experience developing software with C++, C, Java, Python, R, or Matlab, software applications in Linux, UNIX, Windows environments, data analysis algorithms, data management approaches, relational databases, or machine learning algorithms.
Demonstrated ability to effectively handle concurrent technical tasks with conflicting priorities, to approach difficult problems with enthusiasm and creativity and to change focus when necessary, and to work independently and implement research concepts in a multi-disciplinary team environment, where commitments and deadlines are important to project success.
Effective interpersonal skills necessary to interact with all levels of personnel.
Proficient verbal and written communication skills necessary to effectively collaborate in a team environment and present and explain technical information.
In Addition at the SES.3 Level
Effective advanced analytical, problem-solving, and decision-making skills to develop creative solutions to complex problems.
Significant experience with demonstrated expertise in the following technical languages, concepts, or constructs and in one or more of the following advanced areas: high performance computing, scientific data analysis, statistical analysis, knowledge discovery, computer security, systems programming, large-scale data management or big data technologies.
Advanced verbal and written communication skills necessary to effectively collaborate in a team environment and present and explain technical information and provide advice to management.

Pre-Employment Drug Test: External applicant(s) selected for this position will be required to pass a post-offer, pre-employment drug test. This includes testing for use of marijuana as Federal Law applies to us as a Federal Contractor.

Security Clearance: This position requires a Department of Energy (DOE) Q-level clearance.

If you are selected, we will initiate a Federal background investigation to determine if you meet eligibility requirements for access to classified information or matter. In addition, all L or Q cleared employees are subject to random drug testing. Q-level clearance requires U.S. citizenship. If you hold multiple citizenships (U.S. and another country), you may be required to renounce your non-U.S. citizenship before a DOE L or Q clearance will be processed/granted.

Note: This listing has multiple openings; these are Career Indefinite positions. Lab employees and external candidates may be considered for these positions.

About Us

Lawrence Livermore National Laboratory (LLNL), located in the San Francisco Bay Area (East Bay), is a premier applied science laboratory that is part of the National Nuclear Security Administration (NNSA) within the Department of Energy (DOE). LLNL's mission is strengthening national security by developing and applying cutting-edge science, technology, and engineering that respond with vision, quality, integrity, and technical excellence to scientific issues of national importance. The Laboratory has a current annual budget of about $1.8 billion, employing approximately 6,500 employees.

LLNL is an affirmative action/ equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, marital status, national origin, ancestry, sex, sexual orientation, gender identity, disability, medical condition, protected veteran status, age, citizenship, or any other characteristic protected by law.",4.7,"Lawrence Livermore National Lab
4.7","Livermore, CA","Livermore, CA",1001 to 5000 employees,1952,Government,Government Agencies,Government,₹100 to ₹500 billion (INR),"Los Alamos National Laboratory, NASA Jet Propulsion Laboratory, Sandia National Laboratories"
139,Data Scientist,$110K-$177K (Glassdoor Est.),"We're looking for data scientists to work on our core and business products with a passion for Internet technology to help drive informed business decisions. You will enjoy working with one of the strongest data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis.

The perfect candidate will have a background in a quantitative or technical field, will have experience working with large data sets, and will have some experience in data-driven decision making. You are scrappy, focused on results, a self-starter, and have demonstrated success in using analytics to drive the understanding, growth, and success of a product.

REQUIREMENTS:

3+ years of hands-on experience analyzing and interpreting data, drawing conclusions, defining recommended actions & reporting results across stakeholders
3+ years of SQL development experience writing queries
3+ years of experience in a role with data analysis and metrics development

Additional Skills:
Development experience in Python/R or similar.
Knowledge of statistics and optimization techniques (e.g., hypothesis testing, regressions)
Ability to initiate and drive projects to completion with minimal guidance.
Ability to communicate the results of analyses in a clear and effective manner with product and leadership teams

Education:

Degree in Computer Science, Stats, Math, Engineering or other technical field.

Is this position open to candidates who can only work remote? No

***Mandatory Screening Question***

Please describe a project you are proud of and why?",3.1,"Mackin
3.1","Menlo Park, CA","Pittsburgh, PA",51 to 200 employees,1960,Company - Private,Architectural & Engineering Services,Business Services,₹1 to ₹5 billion (INR),-1
140,Data Scientist and AI Engineer,$110K-$177K (Glassdoor Est.),"Data Scientist and AI Engineer, Santa Clara, CA
Qualifications:

We are looking for a candidate with 5+ years of experience in a Data Scientist role, who has Bachelor's or Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field.
Experience with big data tools
Experience with relational SQL and NoSQL databases
Developing in R and Python
Experience working with Hadoop /Spark
Have Knowledge of Machine learning (supervised/unsupervised)",-1,SKT Lab,"Santa Clara, CA","Redwood City, CA",1 to 50 employees,-1,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
141,Data Scientist,$110K-$177K (Glassdoor Est.),"Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal's 305 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
*Specific responsibilities include:**
+ Provide analytical insights by analyzing various types of data, including mining our customer data, review of relevant cases/samples, and incorporation of feedback from teammates.

+ Work closely with business partners and stakeholders to determine how to design analysis, testing, and measurement approaches that will significantly improve our ability to understand and address emerging business issues.

+ Produce intelligent, scalable, and automated solutions by leveraging Data Science skills.

+ Work closely with Technology teams on development of new capabilities to define requirements and priorities based on data analysis and business knowledge.

+ Developing expertise in specific areas by leading analytical projects independently, while setting goals, providing benefit estimations, defining workflows, and coordinating timelines in advance.

+ Providing updates to leadership, peers and other stakeholders that will simplify and clarify complex concepts and the results of analyses effectively with emphasis on the actionable outcomes and impact to business.
*Qualifications**
+ Master's degree in Statistics, Analytics, or Data Science

+ 3-8 years of professional experience in solving problems using data-driven approach

+ High proficiency in SQL. Experience with Python, R, Unix, Hadoop.

+ Machine Learning experience a plus

+ Strong organizational skills and excellent follow-through

+ Outstanding written, verbal and interpersonal communication skills

+ High emotional intelligence, a can-do mentality and a creative approach to problem solving

+ Experience with working in a technology environment

We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. If you are unable to submit an application because of incompatible assistive technology or a disability, please contact us at paypalglobaltalentacquisition@paypal.com.",3.8,"PayPal
3.8","San Jose, CA","San Jose, CA",10000+ employees,1998,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Square, Amazon, Apple"
142,Data Scientist,$110K-$177K (Glassdoor Est.),"About Joby
Located in Northern California, the Joby Aviation team has been steadily working toward our goal of providing safe, affordable, fully electric air transportation that is accessible to everyone. Imagine an air taxi that takes off vertically, then quietly and quickly carries you over the congestion below, giving you back that time you’d otherwise spend sitting in traffic. Technology has advanced to the point where designing and operating an all-electric aircraft is completely viable. Our team has been discreetly designing and flight testing this vehicle and is looking for talented individuals to see it through certification and high rate production.
About the Job
Working as a Data Scientist you will be responsible for developing analytical tools and reporting results from numerous tests and flight operations centered around the powertrain. You should be able to work cohesively inside of an engineering team, understand both data systems and physical systems, and have an eye for anomalies in physical test data. You will also need to work closely with your colleagues across a broad set of highly technical disciplines who depend on data. The ideal candidate is energetic, has a positive attitude, is flexible and excited about learning and using new technologies.
Responsibilities:
Wrangle data from a multitude of formats and systems (TDMS, AVRO, PostgreSQL, AWS, etc).
Make sense of and “clean” data from a number of physical tests (the aircraft, reliability test equipment, subsystem tests, etc.).
Work closely with engineers to understand the test and clearly present on the results.
Work with the data engineering team to develop and maintain efficient data pipelines.
Develop tools to make processing and reporting on data as consistent and easy as possible.
Leverage statistics, numerical fitting methods, and a fundamental knowledge of powertrain systems to draw conclusions.
Required:
University degree in computer science, engineering, physics, or similar field.
Expert knowledge of python and data libraries (pandas, scipy, etc.).
Experience with data system architectures in relation to how to store, fetch, and manipulate data (SQL, custom APIs, etc).
Experience with data visualization tools (matplotlib, bokeh, plotly, etc.).
Experience with physical systems and an intuition around powertrain components and data.
Excellent communication skills.
Ability to support and work closely with a myriad of colleagues who are experts in aircraft design, systems engineering, test engineering, flight test operations, and machine learning.

Desired
Experience with Spark or other big data tools is a big plus.
Experience with anomaly detection.
Experience with streaming architectures (Kafka, Kinesis, etc.).
Experience with machine learning techniques and methodologies.",4.3,"Joby Aviation
4.3","San Carlos, CA","Santa Cruz, CA",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
143,Data Scientist,$110K-$177K (Glassdoor Est.),"Role: Data Scientist.
Location: Foster City, CA
Hire Type: 12 Months Contract

Job Description:
Advanced degree in Data Science, Statistics, Computer Science, or similar.
Extensive experience as a Data Scientist.
Proficiency in R or Python, where the former is preferred.
In-depth understanding of SQL.
Competent in machine learning principles and techniques.
Demonstrable history of devising and overseeing data-centered projects.
Ability to relay insights in layman's terms, such that these can be used to inform business decisions.
Outstanding supervision and mentorship abilities.
Capacity to foster a healthy, stimulating work environment that frequently harnesses teamwork.",4.2,"Centraprise
4.2","Foster City, CA","Edison, NJ",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,₹10 to ₹50 million (INR),-1
