,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
215,"Senior Data Scientist, Machine Learning",$200K-$250K(Employer Est.),"Atlassian is continuing to hire for all open roles with all interviewing and on-boarding done virtually due to COVID-19. Everyone new to the team, along with our current staff, will temporarily work from home until it is safe to return to our offices.

Do you have a passion for crafting products and insights with data? Do you love the idea of rapidly iterating on new features and finding the ones which move the needle and hit customer engagement out of the ballpark? Would you like to drive real change at the world’s hottest SaaS company?

Atlassian is looking for a Senior Data Scientist to join our Data Science team based in Mountain View CA. We are looking for someone passionate about data science and its applications to create business value. You enjoy working with cutting edge technology, and you relish the opportunity to make an impact to the way millions of users use our products in their day-to-day work. You are able to work effectively with a variety of other disciplines across the company.

In a data-hungry place like Atlassian experiencing rapid growth, business opportunities from the application of data science abound. Join us for the opportunity to do groundbreaking applied machine learning work that will help shape the Atlassian user experience!
In this role, you'll get to
Construct and refine AI algorithms to optimize our marketing and on-boarding funnels
Employ behavioral data and insights to intelligently customize the user journey, boost engagement and purchase rates and increase our number of active users
Work with our seriously large volume of analytics data to understand insightful trends and behaviors
Craft machine learning and predictive models to drive intelligent product features
On the first day, we'll expect you to have
MS or PhD in a quantitative subject (statistics, math, engineering, physics or computer science)
4+ years of related industry experience in the data science domain
Development experience in a programming language, Python is strongly preferred
Expertise in SQL and knowledge of cloud data environments e.g. AWS
Experience developing, building and scaling machine learning models in business applications using large amounts of data
Ability to communicate and explain data science concepts to diverse audiences, craft a compelling story
Focus on business practicality and the 80/20 rule; very high bar for output quality, but recognize the business benefit of ""having something now"" vs ""perfection sometime in the future""
Agile development mindset, appreciating the benefit of constant iteration and improvement
It's great, but not required, if you have
Experience working in an enterprise or B2B space, as well as the consumer or B2C space
Familiarity working with go-to-market (GTM), buyer experience and Growth teams (in addition to Product and Engineering)
Experience with Hive, Hadoop or other large-scale data frameworks
Knowledge of A/B experimentation

Our team
This team is being built within the broader Analytics group and tasked to pursue business opportunities that can generate revenue or MAU improvements. The team works multi-functionally across the organization, using insights generated by marketing and product analytics that can be scaled or automated to generate business value. The team will be highly nimble, with a focus on velocity between ideation and initial output, and laser-focused on business impact.

More about our benefits

Whether you work in an office or a distributed team, Atlassian is highly collaborative and yes, fun! To support you at work (and play) we offer some fantastic perks: ample time off to relax and recharge, flexible working options, five paid volunteer days a year for your favourite cause, an annual allowance to support your learning & growth, unique ShipIt days, a company paid trip after five years and lots more.

More about Atlassian

Creating software that empowers everyone from small startups to the who’s who of tech is why we’re here. We build tools like Jira, Confluence, Bitbucket, and Trello to help teams across the world become more nimble, creative, and aligned—collaboration is the heart of every product we dream of at Atlassian. From Amsterdam and Austin, to Sydney and San Francisco, we’re looking for people who want to write the future and who believe that we can accomplish so much more together than apart. At Atlassian, we’re committed to an environment where everyone has the autonomy and freedom to thrive, as well as the support of like-minded colleagues who are motivated by a common goal to: Unleash the potential of every team.

Additional Information

We believe that the unique contributions of all Atlassians is the driver of our success. To make sure that our products and culture continue to incorporate everyone's perspectives and experience we never discriminate on the basis of race, religion, national origin, gender identity or expression, sexual orientation, age, or marital, veteran, or disability status.

All your information will be kept confidential according to EEO guidelines.",4.3,"Atlassian
4.3","Mountain View, CA","Sydney, Australia",1001 to 5000 employees,2002,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,GitHub
216,"Data Scientist, AMP Commerce/ Payments/ Subscription Analytics",$200K-$250K(Employer Est.),"Posted: Dec 6, 2019
Role Number:
200128996
At Apple, extraordinary ideas have a way of becoming great products, services, and customer experiences very quickly. If you are an ambitious, high-energy individual who is not afraid of challenges, we’re looking for you to join the Wallet, Payments & Commerce Analytics organization to drive optimization analytics for the Apple Services business. The WPC Analytics team supports all commerce, payments & subscription platforms across all of Apple’s Services business (App Store, iTunes, Music, Books, TV+, iCloud, Apple Wallet). You are skilled analytically with a strong business sense. You will be a partner to the business, understand their goals and then use your skills and subject matter expertise to surface actionable insights that drive business and customer benefits. You will collaborate with partners across product, design, engineering, and business teams to drive your findings and recommendations into action. Our culture is about getting things done iteratively and rapidly, with open feedback and debate along the way; we believe analytics is a team sport, but we strive for independent decision-making and taking smart risks.
Key Qualifications
5 + years of recent experience in a data science or data analyst role.
Strong passion for applied empirical analytics, data mining and predictive analytics to provide with actionable insights.
Experience measuring UX impact, customer engagement, planning and analyzing AB experiments.
Confirmed collaboration, communication and story telling skills with ability to adapt and connect across a variety of audiences. This includes strong writing, and data visualization skills with the ability to communicate complex quantitative analysis in a clear, detailed, and actionable manner to senior executives.
Ability to partner with the data engineering and BI teams to run workflows, requirements and project roadmap to ensure consistent data availability, data quality and data accessibility.
Excellent time management skills to operate with tight deadlines and balance the pressure of product launches and executive requests.
Be a self-starter, driven, accountable and a high-energy teammate!
Strong familiarity with multiple platforms, tools, methodologies in data analysis and insight synthesis.
Have strong working knowledge of database structures and data warehousing principles and have authoritative level SQL with the ability to ETL both structured and unstructured data from various sources.
Conceive and execute the design of end to end scripted analytics solutions using SQL/TeraData as well as modern analytical systems in Spark SQL, PySpark/Hadoop as well as experience using Notebooks.
Experience in data visualization tools such as Tableau for full-stack data analysis, insight synthesis and presentation.
Prior experience working with financial products or large multinational marketplaces/e-commerce desirable!
Description
You will play a key role improving the AMP commerce, payments & subscription platform. As a member of this team you will help optimize the platform by developing new data products and tuning existing features. A few areas your work will influence include account and payment creation flows, transaction efficiency and authorizations, and subscription management and renewals. Your day to day activities will include:
Deep dives in large-scale data to identify key insights that inform product improvements and business strategy.
Supervised and unsupervised learning.
A/B testing and causal modeling.
Define how best to measure and monitor commerce products and features.
Engage with business, engineering, product management teams as a thought partner.
Build and maintain positive relationships with key partners across the company to successfully deliver actionable insights.
Partner with other Apple organizations on data gathering, data governance, democratizing data with reporting tools and evangelizing critical metrics.
Education & Experience
Minimum of bachelor’s degree, preferably in economics, statistics, computer science, or related quantitative field. Advanced degree in Applied Econometrics, Statistics, Data Mining, Machine Learning, Analytics, Mathematics, Operations Research, Industrial Engineering, or related field preferred.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
217,"Sr. Data Scientist, Human Evaluation, Apple Media Products",$200K-$250K(Employer Est.),", 2020
Role Number:
200133136
Are you passionate about analyzing data patterns for large scale search engines? As part of AMP, you will be a product expert and analyze of a diverse portfolio of Apple Media Product human evaluations tasks. The team represents the user’s perspective as they vet new features being introduced to AMP. Your day-to-day responsibilities will include analyzing and creating innovative ideas to help improve AMP search and recommendations features, and reporting systematic issues to leadership, engineering, and product teams.

Key Qualifications
At least 5 years industry experience
Deep understanding of the software development for machine-learned products and services, and how analytics and human evaluation data can help improve those products
Self-sufficient in analyzing and drawing conclusions about the quality and product opportunity from raw and refined product data
Good product sense, with the ability to translate between product goals, business goals and technical requirements for data analytics
Self-motivated and proactive, with demonstrated creative and critical thinking capabilities
Outstanding communication and presentation skills, written and verbal, to all levels of an organization
Innate capability to, directly and indirectly, influence large teams for success
Excellent applied statistics skills, such as hypothesis testing, experimental design, sample size determination and non-parametric statistics
Experience with big data systems and distributed computing, such as Hadoop
Experience with common data science toolkits, such as R, pandas, dplyr, NumPy, etc
Experience with data visualization tools, such as GGplot, etc
Proficiency in using query languages such as SQL, Hive and SparkSQL
Experience with programming languages such as Scala, Spark or Python

Description
Lead the product vision and project execution for all data infrastructure, analytics, and offline evaluation for an AMP product line (App Store, Music, Books, etc.)
Champion an industry-leading privacy-focused strategy for product measurement, human evaluation, and analytics.
Own and evangelize best practices for product analysis, measurement, and instrumentation. Lead human evaluation design and management exercises.
Evaluate and improve the quality of KPIs for key products by analyzing customer pain points. Empower others to understand and leverage data for decision making.
Ensure the measurement of new features are designed and instrumented in every release cycle. Productize dashboards that help product teams to improve Search & Recommendations every day.
Work with leadership to build a strategy that allows us to leverage our data to create automatic feedback loops that improve the AMP products.
Keep teams focused on the right priorities to meet aggressive deadlines; clearly, communicate project progress to leads and executive team.

Education & Experience
Master’s Degree in Computer Science, Statistics, Applied Math or related discipline. PhD preferred.

Additional Requirements",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
218,Sr. Data Scientist,$200K-$250K(Employer Est.),"We are partnering with a global consulting firm focused on
building engineering and data solutions spanning business
intelligence, brand and direct marketing, customer engagement for
over twenty years. Currently serving more than 150 clients
globally they provide solutions by developing enterprise systems
using several programming languages, tools and platforms. This
can range from building data warehouses, to web applications to
implementing reporting platforms.
----------------------------------------------------------------
Responsibilities:* Gathering Business Requirements and System
Specification from business users.
Translate business problems to an analytics problem,
recommending and applying the most appropriate methods to yield
insights and results
Identify & document data sources and transformation rules
required to populate and maintain the data warehouse
Research and develop statistical learning models for data
analysis
Develop and maintain new data sets and data pipelines thus
ensuring data availability at all times Perform data validations
and data quality checks to improve the reliability of the system
Prepare design and technical documentation that describes the
project workflow and processes involved
Required Skills:* 5 years of IT experience working in data
engineering and analytics projects
Proficient in at least one or other language for applied to
statistics, data analysis, or machine learning - Python, R,
Matlab, SPSS
Strong data analysis, data verification and problem-solving
abilities
Familiarity with cloud platforms such as Google Cloud Platform,
Microsoft Azure, AWS, IBM Cloud to use/deploy analytics resources
Strong technical knowledge in data mining, reporting tools, and
statistical analysis
Experience in applied analytics in space of sales, finance,
marketing, or product engineering; track record of success
Effective spreadsheet modeling skills",-1,Northstar RG,"San Jose, CA",-1,-1,-1,-1,-1,-1,-1,-1
219,Stats Cat (Founding Statistician / Data Scientist),$200K-$250K(Employer Est.),"Job Description
Lightup enables data-driven businesses to achieve their full potential. Modern businesses are dealing with unprecedented volumes of real-time data, operating in environments that are constantly changing internally and externally. To get the most out of data-driven operations, businesses need the ability to continuously measure the performance of their data-driven operations at fine granularity across the entire pipeline. Lightup is enabling businesses to continuously track vitals of their data-driven operations at the finest granularity, catch problems before their customers do, and fix them before they impact business.

The founding team brings together a unique combination of experience in big data, stream processing and rigorous statistical signal processing - crucial for building a data stability platform. We have over three decades of industry experience in multiple game changing startups and industry stalwarts like Google, GlobalFoundries and VMware. Lightup is funded by Andreessen Horowitz (a16z) and Spectrum28.

Lightup is looking for systematic stats cats
Masters or PhD in a quantitative discipline (e.g., Statistics, Mathematics, EE, Physics, Computer Science) or equivalent practical experience.
2 years of work experience in data science / analysis related fields
You are well-versed in the following:
Statistical data analysis such as linear models, multivariate analysis, stochastic models, sampling methods
Statistical software like R, Python Pandas, MATLAB
Applied experience with machine learning on large datasets
Understand engineering performance requirements and translate that to implementation
You also have some experience in:
Ability to use Spark (PySpark, SparkSQL) to run data analysis quickly.
Articulating and translating business questions and using statistical techniques to arrive at an answer using available data.
Striking a balance between statistical rigor and practicality; mastery of deep theory and love for simple stats
Designing model performance validation schemes and dealing with lack of labeled data
Instrumenting data-driven pipelines for continuous accuracy validation
Setting up data experiments and A/B tests in production setting
You might also have experience in:
Database query language like SQL
Work with streaming data pipelines like Kafka, Flink.
Knowledge and experience with Tensorflow, Pytorch etc.
Understanding of AI/ML techniques
Non-technical attributes:
Demonstrated leadership and self-direction.
Willingness to both teach others and learn new techniques.
Demonstrated skills in selecting the right statistical tools given a data analysis problem.
Effective written and verbal communication skills.
Ability to navigate under ambiguity.",-1,"Lightup Data, Inc.","Mountain View, CA",-1,-1,-1,-1,-1,-1,-1,-1
220,Machine Learning Engineer/Data Scientist – Maps Search,$200K-$250K(Employer Est.),", 2019
Weekly Hours: 40
Role Number:
200058263
• Experience in applying machine learning in information retrieval domain such as search engines, natural language processing, or similar areas.
• Desire to solve challenging problems at the intersection of user experience and computational algorithms
• Strong programming experience in one or more of the following: Java, C++, Python or equivalent
• Excellent interpersonal and communication skills

Key Qualifications
The goal of Maps Search team is to take Apple’s Maps to the next level of intelligence and accuracy using advanced machine learning and artificial intelligence techniques. Engineers and scientists on this team work on a wide spectrum of approaches in improving search experience on Apple Maps. You would work on applied natural language processing algorithms to understand user query and intent. You would work on applied machine learning algorithms and models that help improve search relevance and experience. You would also work on developing scalable tools and platform foundations that enable other engineers and scientists to develop, evaluate and release algorithms, models and features quickly. We impact millions of users by developing a phenomenal product with a prime focus on accuracy, quality and performance of the product.
This position involves a wide variety of skills and innovation, and is a unique opportunity that sits at the cutting-edge of machine learning and natural language understanding. Ultimately, your work would have a huge impact on millions of users across the globe.

Description
Apple Maps are being used by millions of users every single day and powers thousands of applications. As a fundamental tool for human activity, Maps technology is evolving and new techniques are emerging. As a part of Apple Maps search team, you will play a big part in the next revolution in maps to enable users to find things in maps by working in a high-performing and collaborative environment. You will have plenty of opportunities to create groundbreaking technologies using machine learning and deep learning at scale to improve the search quality for Apple Maps.

Education & Experience
BS/MS in Computer Science or equivalent. PhD preferred.

Additional Requirements",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
221,Data Scientist - Public Connections and Monetization Ecosystem,$200K-$250K(Employer Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.There are over 170 million public figures and businesses and on Facebook including celebrities, politicians, large global organizations, and small local businesses. As Facebook continues to grow and connect people, having a platform that allows public figures and businesses to connect meaningfully to their customers matters more now than ever. The Public Connections and Monetization team strives to make Facebook the best place for people to discover and interact with public figures and businesses that matter to them, and build the world's best, innovative monetization experiences that people, creators/publishers and advertisers love. Our team lives at the intersection of people, public figures, and businesses. We are looking for a strong Data Scientist to be part of our PC&M Ecosystem team. The ecosystem team executes complex, long term analytics projects within the PC&M organization and works closely with the PC&M leadership to shape the direction of the organization.An ideal fit for this role is a Data Scientist with deep technical knowledge and expertise in quantitative analytics (e.g. statistical inference, hypothesis testing, prediction modeling), with the ability to turn data into business insights, and excellent communication and leadership skills. The data scientist must be able to operate autonomously and scope out large analytical projects that deliver impact.

Responsibilities:

Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how our users interact with both our consumer and business products.
Define problems and opportunities in a complex or ambiguous area.
Inform, influence, support, and execute our product decisions and product launches.
Partner with Product and Engineering teams to solve problems and identify new levers to improve user experience.
Monitoring key product metrics, understanding root causes of changes in metrics.
Influencing product teams through presentation of data-based recommendations, and clearly communicating state of business, experiment results, etc. to product teams.
Mininum Qualifications:

Advanced degree in Statistics, Mathematics, Economics, Computer Science or other quantitative fields, or equivalent practical experience.
7+ years experience solving analytical problems using quantitative approaches.
Experience in Python, SQL or other programming languages.
Understanding of statistics (e.g., hypothesis testing, statistical inference, regressions, ML systems).
Experience communicating the results of analyses with product and leadership teams to influence the strategy of the product.
Preferred Qualifications:

PhD in Statistics, Mathematics, Economics, Computer Science or other quantitative fields with 5+ years of work experience
Development experience in any scripting language (Python, R, etc.)
Experience building and training statistical models
Outstanding communication skills
Experience to visualize data in a meaningful way to tell a story
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Menlo Park, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
222,Senior Data Scientist,$200K-$250K(Employer Est.),"View, Inc. seeks a Senior Data Scientist responsible for extracting different insights from very large amounts of data (building data, sensor data etc.). The insights will be within four wellness tracks inside office buildings that include thermal wellness, air quality wellness, acoustics wellness, and light wellness. Job duties include:
Research and develop machine learning models and algorithms to solve various wellness problems;
Implement scalable and efficient modeling algorithms and modeling pipelines that can work with large-scale data in production systems;
Collaborate with product management and engineering groups to optimize and develop products and features; and
Coordinate with different functional teams to implement models and monitor outcomes.
Worksite: Milpitas, CA.

Requires Master's degree or the equivalent and two (2) years of experience

E-mail resume to HR: immigration@view.com

View, Inc. is proud to provide equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.",3.4,"View
3.4","Milpitas, CA","HEREFORD, United Kingdom",1 to 50 employees,-1,Company - Private,Advertising & Marketing,Business Services,₹10 to ₹50 million (INR),-1
223,"Data Scientist, Auction & Delivery",$200K-$250K(Employer Est.),"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.The massive scale and heavy engagement of the people using our products make the Facebook platform an ideal place for marketers to build their brands. It also makes the platform an ideal place to conduct analyses and research to learn how to improve marketing in the new mobile world. The successful candidate will focus on investigating and understanding the current best practices for advertising on Facebook as well as inventing new strategies. The team is both theoretical and practical as we work with product engineers and with our top tier advertisers to build our understanding and to test ideas.

The ideal candidate for this data science focused position will be passionate about Facebook and Instagram, and have a proven track record of analyzing and deriving insights from data. They would be intellectually curious, a great communicator, data-driven, a fast learner and able to move fast while keeping focused on high impact projects. Applicants should have a strong quantitative understanding, a strong data a talent for taking complex concepts and distilling them into clear accessible learnings.

Responsibilities:

Apply analytical skills to complex quantitative problems, presenting actionable insights to key stakeholders
Develop deep understanding of the Auction, analyze current performance by targeting and objectives
Identify levers for improving overall results across Facebook's ads auction
Drive learnings on campaign optimization
Recommend product or positioning changes based on robust analysis of user and advertiser behavior
Research applied machine learning questions in our ads system to improve advertiser value
Mininum Qualifications:

Bachelor's degree in an analytical field (such as Computer Science, Engineering, Mathematics, Statistics, Physics, Economics, or Finance)
Experience driving action based on data-driven insights
Experience communicating concepts to all audiences
Experience operating independently and delivering results
Experience with SQL and development experience in a scripting language such as R or Python
Experience working with machine learning algorithms
Preferred Qualifications:

Experience with experimental design and understanding of statistical data analysis (e.g. regression, probability)
Understanding of statistical analysis, experience with packages such as R, MATLAB, SPSS, SAS, Stata, etc.
Advanced degree in analytical field
Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.

Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",4.4,"Facebook
4.4","Menlo Park, CA","Menlo Park, CA",10000+ employees,2004,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Apple"
224,Senior AI/ML Data Scientist with Extensive Industrial Experience,$200K-$250K(Employer Est.),"Ayata is developing its Prescriptive Analytics® software by integrating the latest Artificial Intelligence (AI) and related technologies. We are looking for people with multi-disciplinary skills, especially in software design and artificial intelligence, who can write solid clean code and who are excited about applying those skills to build industrial strength software. You’ll be part of a multi-disciplinary team working to design, develop and implement our unique software. Your contributions will directly impact the success of the company.

Job Responsibilities and Duties

Ayata is looking for experienced Senior Machine Learning Research Scientist who will develop machine learning models for business applications and build cloud-based AI software for predictive analytics business solutions.

Responsibilities:
Lead model development, providing methodology, strategy, ideas, architect, and solutions for real-word, industrial-scale and mission-critical business operations
Develop AI/ML models for business applications
Build and integrate models into a full-functioning AI business software
Interact with business clients, understand business requirements, propose AI software solutions to meet the business requirements, deliver and present AI software to clients
Understand the data set used for the modeling, prepare and preprocess data sets, train and test models and perform model feature engineering
Document data dictionary, data understanding, modeling strategy and approaches, and build company’s knowledge base of data and models
Communicate effectively with team members, management, and clients
Requirements
5-8 years of the latest machine learning/AI technology
Proven ability to work with large structured and unstructured datasets
Demonstrable, hands-on experience in developing advanced analytics algorithms/models, including time series forecasting, machine learning and deep learning, image processing, natural language processing, and speech recognition
Excellent hands-on code development skills in Python
Good Knowledge of Machine Learning frameworks and packages, including Keras, TensorFlow, MXnet, Scikit-Learn and cloud technology (Amazon, Azure, etc.)
Experiences in Machine Learning, Deep Learning, Computer Vision, and Natural Language Processing
PhD degree in Mathematics, Statistics, Computer Science, or related disciplines
At least 3 years of Artificial Intelligence
At least 3 years of Machine Learning
Background in Property and Casulity Insurance a big plus!
You must be able to work out of our Houston office
Additional Qualifications
Parallel and distributed processing experience is a plus
Expertise in data Extraction Transformation and Loading (ETL) is a strong plus (Spark, Hadoop, SQL) in big data environments.
Domain knowledge in financial and insurance industries is a big plus
The candidate must be able to work out of the Houston Texas office but remote work will be considered for extremly strong candidate

Relocation reimbursement is available for the right candidate

You must have a PHD to be considered for this position.

Benefits
Compensation package (base salary + performance bonus + stock options) commensurate with experience.
Industry (tech/software industry) standard benefits package - medical, dental, vision, 401(k) plan, work-from-home (if applicable), flexible holidays, and more.",2.4,"Ayata
2.4","Santa Clara, CA","Austin, TX",1 to 50 employees,-1,Company - Private,Accounting,Accounting & Legal,₹10 to ₹50 million (INR),-1
225,Federal - Data Scientist - Senior,$200K-$250K(Employer Est.),"Organization: Accenture Federal Services

Location: Chantilly, VA

Accenture Federal Services, a wholly owned subsidiary of Accenture LLP, is a U.S. company with offices in Arlington, Virginia. Accenture's federal business has served every cabinet-level department and 30 of the largest federal organizations. Accenture Federal Services transforms bold ideas into breakthrough outcomes for clients at defense, intelligence, public safety, civilian and military health organizations.

We believe that great outcomes are everything. It's what drives us to turn bold ideas into breakthrough solutions. By combining digital technologies with what works across the world's leading businesses, we use agile approaches to help clients solve their toughest problems fast-the first time. So, you can deliver what matters most.

Count on us to help you embrace new ways of working, building for change and put customers at the core. A wholly owned subsidiary of Accenture, we bring over 30 years of experience serving the federal government, including every cabinet-level department. Our 7,200 dedicated colleagues and change makers work with our clients at the heart of the nation's priorities in defense, intel, public safety, health and civilian to help you make a difference for the people you employ, serve and protect.

Job Description:
Manage, architect and analyze big data in order to build data driven insights and high impact data models.
Create a value chain to help address the challenges of acquiring data, evaluating its value, distilling & analyzing.
Examine data from multiple sources and share insights which provide competitive advantage.
Contribute to assets/offerings and thought leadership.
Act as Subject Matter Expert in area of expertise and enhance Accenture's marketplace reputation.",4.2,"Solekai Systems Corp
4.2","San Jose, CA","San Diego, CA",1 to 50 employees,2002,Company - Private,Computer Hardware & Software,Information Technology,₹1 to ₹5 billion (INR),-1
226,Senior Data Scientist,$200K-$250K(Employer Est.),"Landing AI, an Artificial Intelligence company founded by Andrew Ng, will help enterprises transform for the age of AI. This is a chance for you to get in on the ground floor of an exciting AI company.

We are looking for a Senior Data Scientist who will work with our enterprise customers along with our engineer and business team to generate insights from analyzing industrial process related data. We expect you to have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. The right candidate will have a passion for discovering solutions hidden in large data sets and working collaboratively to improve business outcomes.
Here’s what you will do:
Work with enterprise customers to identify opportunities using data insights to improve decision-making or develop automation solutions.
Mine and analyze data from customers’ databases to drive optimization and business efficiency (such as click rate).
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Data modeling using natural relationships and interconnections based on your experience, knowledge, data and new learnings.
Develop custom data models and algorithms to apply to data sets. Work with customers to implement models and monitor outcomes.
Develop processes and tools to monitor and analyze model performance and data accuracy.
Here’s the background we’d like you to have:
Experience using statistical computer languages (such as R, Python, SQL, etc.) to manipulate data and draw insights from large data sets.
Experience delivering sophisticated data science results in meaningful business use cases.
Knowledge of a variety of machine learning techniques (such as clustering, decision trees, neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
DRIVE to learn and master new technologies and techniques.
Strong analytical and problem solving skills.
An ability to serve as tech lead and guide the work of more junior data scientists/engineers is a strong plus, but is not required.
Experience in working with any graph databases is a plus.
Experience with data modeling tools and techniques is a plus.
Minimum 5+ years of relevant experience with projects that are launched into production.
Bilingual in both English and Mandarin Chinese is required.
To be successful at Landing AI, you will have to fit well with our Landing AI Principleshttps://landing.ai/about/. Please take time to read and understand them as they define who we are and what we look for in our candidates.

You must already have, or be able to obtain, authorization to work in the United States. This is a full-time position based in the United Sates.",4.5,"Landing AI
4.5","Palo Alto, CA","Palo Alto, CA",51 to 200 employees,2017,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
227,Lead Data Scientist,$200K-$250K(Employer Est.),"Greetings from HCL America!!!
We are searching an experienced Senior Professional to grow and lead our Data
Science service line. The ideal candidate for this role will be an experienced
engineer with proven leadership skills and data science skills. Strong business
interfacing skills and people management experience are required for this role.

Position: Data Science Lead/ Manager

Job Overview
Data Scientist will support product, sales, leadership and marketing teams with
insights gained from analyzing data. The ideal candidate is adept at using
large data sets to find opportunities for product and process optimization and
using models to test the effectiveness of different courses of action. They
must have strong experience using a variety of data mining/data analysis
methods, using a variety of data tools, building and implementing models,
using/creating algorithms and creating/running simulations. They must have a
proven ability to drive business results with their data-based insights. They
must be comfortable working with a wide range of stakeholders and functional
teams. The right candidate will have a passion for discovering solutions hidden
in large data sets and working with stakeholders to improve business outcomes.

Responsibilities
Help clients transform their business and solve complex problem
provide technology recommendations.
General data architecture and advanced analytics proposal suppo
design and delivery.
Work with stakeholders throughout the organization to identify
opportunities for leveraging data to drive business solutions.
Mine and analyze data from databases to drive optimization and
improvement of product development, marketing techniques and business
strategies.
Assess the effectiveness and accuracy of new data sources and d
gathering techniques.
Develop custom data models and algorithms to apply to data sets
Use predictive modeling to increase and optimize customer
experiences, revenue generation, ad targeting and other business outcomes.
Develop company A/B testing framework and test model quality.
Coordinate with different functional teams to implement models
monitor outcomes.
Develop processes and tools to monitor and analyze model perfor
and data accuracy.

Qualifications
Strong problem solving skills with an emphasis on product
development.
Experience using statistical computer languages (R, Python, SLQ
etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clusteri
decision tree learning, artificial neural networks, etc.) and their real-world
advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts
(regression, properties of distributions, statistical tests and proper usage,
etc.) and experience with applications.
Excellent written and verbal communication skills for coordinat
across teams.
A drive to learn and master new technologies and techniques.
8+ years of experience manipulating data sets and building
statistical models, has a Master s or PHD in Statistics, Mathematics,
Computer Science or another quantitative field, and is familiar with the
following software/tools:
o Coding knowledge and experience with several languages: C, C++, Java, Scala
o Knowledge and experience in statistical and data mining techniques: GLM/
Regression, Random Forest, Boosting, Trees, text mining, social network
analysis, etc.
o Experience querying databases and using statistical computer languages: R,
Python, SLQ, etc.
o Experience using Spark, Cassandra, TensorFlow etc.
o Experience creating and using advanced machine learning algorithms and
statistics: regression, simulation, scenario analysis, modeling, clustering,
decision trees, neural networks, etc.
o Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive,
MySQL, etc.",3.4,"HCL Technologies
3.4","Sunnyvale, CA","Noida, India",10000+ employees,1991,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Infosys, Tata Consultancy Services, Wipro"
