,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
33,"Data Scientist, Machine Learning",$111K-$156K (Glassdoor Est.),"One Concern is a startup which specializes in Artificial Intelligence for Natural Disasters. With our team of global disaster scientists and engineers, we have developed a platform that helps emergency responders prepare for and make the most critical decisions during the first moments of a crisis, with the main goal of saving lives.

We are looking for creative data scientists that have built machine learning pipelines from inception to maintenance. You should have experience with collecting and cleaning data, feature engineering, building scalable machine learning algorithms and constantly improving them over time.

We work in a highly collaborative, challenging and exciting environment. Our engineering challenges are unique, so you should be comfortable stepping in uncharted territory and excited to create systems that can scale to all disasters and geographies. If you are problem solver, think out-of-the-box, love challenging yourself, and want to work for a cause, we would love to have you at One Concern.

We are committed to a workplace that reflects the community we serve. We especially encourage women, people of color, and others who are underrepresented in the tech industry to apply.
Must-haves:
PhD (preferred) or Master’s degree in Machine Learning or Artificial Intelligence, Computer Science, Statistics, Mathematics, Science, Electrical Engineering or related field
At least 2+ years experience in the industry
Strong background of machine learning, deep learning, statistics and quantitative analytics
Advanced experience with Python (preferred), or R, C/C++, Java
Deep understanding of MySQL, Postgres, Redshift, relational databases etc.

Good to have:
Experience working on social issues and/or government projects a big plus
Domain knowledge in earthquakes or flooding, a plus
Experience with AWS and big data technologies such as hive, hadoop, spark etc.
Worked on geospatial datasets
What you will do:
Build and improve existing machine learning models
Work with and support domain experts and data scientists in different hazard products
Demonstrate up-to-date machine learning skills and apply this to the development, execution, and improvement of action plans
Assess the potential usefulness and validity of new statistical approaches and data sources.
Identify key problems in prediction models and propose innovative solutions
Formulate your own problems as the problem might not always be defined for you
Work with cross-functional partners across the business

Perks and Benefits
Market-competitive salary plus equity
Comprehensive medical, dental, and vision insurance
Daily lunches, and a fully-stocked kitchen
Beautiful location at the heart of Palo Alto
Generous PTO policy
Team off-sites
Flexible working hours",3.7,"One Concern
3.7","Menlo Park, CA","Palo Alto, CA",1 to 50 employees,2015,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹10 to ₹50 million (INR),-1
34,Data Scientists,$111K-$156K (Glassdoor Est.),"Data Scientists

Share

Job ID: FA-0100-620

Open Since: 2020-02-05

City: San Jose
State: California
Country: United States of America

Job Description:


Frontend Arts brings together the brightest minds to create breakthrough technology solutions, helping our customers gain a competitive advantage. At Frontend Arts, we are continuously evolving how we work and how we look at the business challenges, so we can continue to deliver measurable, sustainable solutions to our clients.

We are looking for a self-motivated ""Data Scientists"" with excellent communication and customer service skills.

Job Skills:
Experience creating and using advanced machine learning algorithms and statistics: regression, simulation, scenario analysis, modeling, clustering, decision trees, neural networks, etc.
Experience with distributed data/computing tools: Map/Reduce, Hadoop, Hive, MySQL, etc
Experience using Spark, Cassandra, TensorFlow etc.
Knowledge and experience in statistical and data mining techniques: GLM/Regression, Random Forest, Boosting, Trees, text mining, social network analysis, etc.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc
Minimum Experience: 8 Yrs

Education:

Bachelor’s degree from an accredited college/university or equivalent work experience",4.5,"Frontend Arts
4.5","San Jose, CA","Irving, TX",1 to 50 employees,2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹100 to ₹500 million (INR),-1
35,Data Scientist and AI Engineer,$111K-$156K (Glassdoor Est.),"Data Scientist and AI Engineer, Santa Clara, CA
Qualifications:

We are looking for a candidate with 5+ years of experience in a Data Scientist role, who has Bachelor's or Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field.
Experience with big data tools
Experience with relational SQL and NoSQL databases
Developing in R and Python
Experience working with Hadoop /Spark
Have Knowledge of Machine learning (supervised/unsupervised)",-1,SKT Lab,"Santa Clara, CA","Redwood City, CA",1 to 50 employees,-1,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1
36,Data Scientist,$111K-$156K (Glassdoor Est.),"Mission to Our Employees:

A mission-driven organization, Teladoc Health, Inc. is successfully transforming how people access and experience healthcare around the world. Through market-leading innovation in virtual care, our award-winning clinical solutions are helping millions of people resolve their healthcare needs with confidence. Today we have more than 2,400 employees, working together to deliver care in 175 countries and in more than 40 languages, to more than 12,000 clients including world recognized leaders.

We are committed to providing our Employees with a dynamic and collaborative work environment; there is equal opportunity for learning and personal growth. Creativity and innovation are encouraged. Above all, our mission-oriented employees will be treated with the same attention, respect, values and care that we provide to our clients and members.

What we are looking for:

BetterHelp is looking for an analytical and passionate Data Scientist to help our products scale and increase our impact. You will use data to drive insight into the product and business with a focus on new user growth, retention and quality. The ideal candidate would have experience analyzing large and complex data sets related to web products. You'll be doing plenty of experiment design and post-hoc analysis, both to support product improvements and business decisions, as well as setting up infrastructure and frameworks for more efficient analysis.

What you will do:
Work with the product team and development team to design effective A/B tests.
Monitor and analyze several A/B tests with statistical rigor, present the data and insights to the team and drive product decisions.
Slice and dice an enormous amount of data to gain insight on how to improve our products.
Look at complex problems and come up with testable algorithms to optimize the platform.
Develop theories that can be explored with analysis to help us improve.
Set up BI tools and regular reporting services and interfaces.
Live and breathe SQL.
Requirements:
At least 1 year of experience in a quantitative data analysis role involving user behavior (e.g. marketing, product)
Advanced experience with SQL
Advanced knowledge of statistics as it relates to hypothesis testing
Ability to use tools like R and Python for data analysis
Experience analyzing A/B tests
Experience with BI tools like Tableau and Looker
Experience analyzing large and complex data sets to drive business insights and decisions
Great grasp of numbers with love for data and analytics, knowledge of statistics
Excellent communication (oral and written), attention to detail, time management and organizational skills
Company Benefits:
Very competitive salary& equity compensation.
Excellent health, dental, vision coverage.
401k benefits with employer matching contribution; immediately vested.
Awesome people to work with.
Becoming a part of a movement in telemedicine and building something that matters.
For a more detailed look at our company and values, visit our website athttps://teladochealth.com/en/about/

At Teladoc Health we thrive on difference and individuality. Teladoc Health is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status.",3.6,"Teladoc
3.6","Sunnyvale, CA","Purchase, NY",1001 to 5000 employees,2002,Company - Public,Healthcare Services & Hospitals,Healthcare,₹10 to ₹50 billion (INR),-1
37,"Siri - Data Scientist, Data Organization",$111K-$156K (Glassdoor Est.),"Posted: Apr 27, 2020
Role Number:
200167593
Would you like to play a part in the next revolution in human-computer interaction? Contribute to a product that is redefining mobile and desktop computing, and work with the people who built the intelligent assistant that helps millions of people get things done — just by asking?

The vision for the Siri Data organization is to improve Siri by using data as the voice of our customers. Within this organization the mission of the Analytics team is to inform the evolution of Siri through measurement and analysis of the user experience. As a Data Scientist on the team, you will be an ambassador of analytics to language understanding, product and engineering teams with the ultimate purpose of improving the Siri experience for Apple customers
Key Qualifications
You think about language and complex systems in terms of statistical distributions and have a big enough toolbox to know how to find patterns in data, identify targets for performance, and identify sources of variance about those targets.
You use good judgment balancing art and science when visually communicating information (e.g. Tableau, Superset, ggplot, D3, matplotlib, plotly/bokeh).
You have engineered information out of massive and complex datasets (e.g. Hive, Spark, Druid, Elasticsearch/Solr).
You have proven experience with at least one programming language (e.g. Python, R, Scala) and are comfortable developing code in a team environment (e.g. git, notebooks, testing).
You are self-motivated and curious with demonstrated creative and critical thinking capabilities and an innate drive to improve how things work.
You have a high tolerance for ambiguity. You find a way through. You anticipate. You connect and synthesize!
You have excellent verbal and written communications skills and experience in influencing decisions with information.
Your academic background is in a quantitative field such as Computer Science, Computational Linguistics, Mathematics/Statistics, Engineering, Economics or Physics. Advanced degree preferred.
Description
Partner with multiple language-understanding and product engineering teams to understand systemic behavior of Siri and develop methods for evaluating component and model interactions, bias propagation, and hierarchical optimization.
Define metrics that we will measure our efforts against as well as defining the instrumentation required for yielding sufficient data.
Communicate with and advocate to a wide audience of engineers, managers and executives to inform decisions on how Siri's capabilities evolve.
Build analytic, visualization, and other information products with a drive to automate and scale the insights available to science and engineering teams.
Perform exploratory data analyses to enrich our mental models about Siri usage and identify new questions to pursue.
Extract information from structured and unstructured data coming from Siri's computational architecture.
We are looking for people with a track record in building insights and relationships to affect decisions. Join us, and impact hundreds of millions of customers across billions of their interactions with a personal, intelligent assistant who is available on iPhone, iPad, HomePod, Watch, TV, and Mac across more than 30 languages!
Education & Experience
We are looking for people with a track record in building insights and relationships to affect decisions. Join us, and impact hundreds of millions of customers across billions of their interactions with a personal, intelligent assistant who is available on iPhone, iPad, HomePod, Watch, TV, and Mac across more than 30 languages.

B.S. or M.S. or Ph.D. degree in Computer Science, or equivalent experience",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
38,Data Scientist - Early Career,$111K-$156K (Glassdoor Est.),"Join us and make YOUR mark on the World!

Come join Lawrence Livermore National Laboratory (LLNL) where we apply science and technology to make the world a safer place; now one of 2020 Best Places to Work by Glassdoor!
We have openings for Data Scientists to provide solutions for various projects. You will work in a dynamic, multidisciplinary team of independent/entrepreneurial computer scientists and engineers who research, develop, and integrate state-of-the-art algorithms, software, hardware, and computer systems solutions to challenging research and development problems. This position is in the Global Security Computing Applications Division in the Computing Directorate.
Essential Duties
Collaborate with scientists and researchers in one or more of the following areas: data intensive applications, text processing, graph analysis, machine learning, statistical learning, information visualization, low-level data management, data integration, data streaming, scientific data mining, data fusion, massive-scale knowledge fusion using semantic graphs, database technology, programming models for scalable parallel computing, application performance modeling and analysis, scalable tool development, novel architectures (e.g., FPGAs, GPUs and embedded systems), and HPC architecture simulation and evaluation.
Work with other LLNL scientists and application developers to bring research results to practical use in LLNL programs.
Assess the requirements for data sciences research from LLNL programs and external government sponsors.
Carry out development of data analysis algorithms to address program and sponsor data sciences requirements.
Engage other developers frequently to share relevant knowledge, opinions, and recommendations, working to fulfill deliverables as a team.
Contribute to technical solutions, participate as a member of a multidisciplinary team to analyze sponsor requirements and designs, and implement software and perform analyses to address these requirements.
Develop and integrate components-such as web-based user interfaces, access control mechanisms, and commercial indexing products-for creating an operational information and knowledge discovery system.
Perform other duties as assigned.
Qualifications
Bachelor’s degree in computer science, computer engineering, or related field, or the equivalent combination of education and related experience.
Fundamental knowledge of one or more of the following: high performance computing, scientific data analysis, statistical analysis, knowledge discovery, computer security, systems programming, large-scale data management, and big data technologies.
Skilled in all aspects of the software project life cycle: feasibility, requirements, design, implementation, integration, test and deployment.
Fundamental experience developing software with C++, C, Java, Python, R, or Matlab, software applications in Linux, UNIX, Windows environments, data analysis algorithms, data management approaches, relational databases, or machine learning algorithms.
Ability to effectively handle concurrent technical tasks with conflicting priorities, to approach difficult problems with enthusiasm and creativity and to change focus when necessary, and to work independently and implement research concepts in a multi-disciplinary team environment, where commitments and deadlines are important to project success.
Sufficient interpersonal skills necessary to interact with all levels of personnel.
Sufficient verbal and written communication skills necessary to effectively collaborate in a team environment and present and explain technical information.


Pre-Employment Drug Test: External applicant(s) selected for this position will be required to pass a post-offer, pre-employment drug test. This includes testing for use of marijuana as Federal Law applies to us as a Federal Contractor.

Security Clearance: This position requires a Department of Energy (DOE) Q-level clearance.

If you are selected, we will initiate a Federal background investigation to determine if you meet eligibility requirements for access to classified information or matter. In addition, all L or Q cleared employees are subject to random drug testing. Q-level clearance requires U.S. citizenship. If you hold multiple citizenships (U.S. and another country), you may be required to renounce your non-U.S. citizenship before a DOE L or Q clearance will be processed/granted.

Note: This listing has multiple openings; these are Career Indefinite positions. Lab employees and external candidates may be considered for these positions.

About Us

Lawrence Livermore National Laboratory (LLNL), located in the San Francisco Bay Area (East Bay), is a premier applied science laboratory that is part of the National Nuclear Security Administration (NNSA) within the Department of Energy (DOE). LLNL's mission is strengthening national security by developing and applying cutting-edge science, technology, and engineering that respond with vision, quality, integrity, and technical excellence to scientific issues of national importance. The Laboratory has a current annual budget of about $2.3 billion, employing approximately 6,900 employees.

LLNL is an affirmative action/ equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, marital status, national origin, ancestry, sex, sexual orientation, gender identity, disability, medical condition, protected veteran status, age, citizenship, or any other characteristic protected by law.",4.7,"Lawrence Livermore National Lab
4.7","Livermore, CA","Livermore, CA",1001 to 5000 employees,1952,Government,Government Agencies,Government,₹100 to ₹500 billion (INR),"Los Alamos National Laboratory, NASA Jet Propulsion Laboratory, Sandia National Laboratories"
39,Data Scientist,$111K-$156K (Glassdoor Est.),"Role Data Scientist Location Foster City, CA Kindly share your resumes to asingh (at) netpace.com Pharma industry experience. Proficiency in Analytics environments and knowledge of next generation statistical tools. Understanding of how to apply Data Science and Client techniques to gain impactful insights Experience developing data curation processes in regulated, scientific enterprises Thanks Regards Ankit Narayan Singh Sr. Recruiter - US Staffing Phone +1 925.967.4362 Email asingh (at) netpace.com",3.7,"NetPace
3.7","Foster City, CA","San Ramon, CA",51 to 200 employees,1996,Company - Private,Enterprise Software & Network Solutions,Information Technology,₹1 to ₹5 billion (INR),-1
40,CRM Data Scientist- Apple Retail,$111K-$156K (Glassdoor Est.),"Posted: Feb 25, 2020
Weekly Hours: 40
Role Number:
200152451
The people here at Apple don’t just build products — we craft the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that supports the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it.

Do you love problem solving and thinking beyond an obvious solution? Do you thrive in ambiguity and teams where little direction should fuel your creativity? The Apple Retail Data Sciences team provides insights through Data analytics and Predictive modeling. We are looking for an experienced CRM Data Scientist to partner closely with the business to provide strategic insights and support informed decisions. You will be excellent at performing customer cohort analyses, segmentation, building propensity models, and develop dashboards towards sharing insights with business partners.
Key Qualifications
Expert experience in panel data, statistical models (survival analysis, trial-repeat models, propensity scoring), customer segmentation, and multivariate testing.
Solid technical database knowledge (e.g., Teradata, McQueen, Hadoop) and experience optimizing SQL queries on large data.
Proficiency in R or Python. Abilities to build and maintain packages a plus.
Familiarity with data visualization tools (e.g., Tableau).
Excellent problem solving and critical thinking.
Ability to communicate complex analyses to a non-technical audience.
Familiarity with CRM a plus.
Description
To be successful in this position, you should be a self-starter, driven, accountable and a highly upbeat teammate. You will work cross-functionally on multiple projects end-to-end and advance them on a tight schedule.
Education & Experience
Minimum Bachelor’s degree in Statistics, Mathematics, Economics, or other quantitative disciplines. Masters or PhD preferred.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
41,Data Scientist - Nationwide Opportunities,$111K-$156K (Glassdoor Est.),"Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML)? Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of Amazon who has been pioneering and shaping the worlds AI/ML technology for decades?


At Amazon Web Services (AWS), we are helping large enterprises build ML models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. AWS Professional Services works together with AWS customers to address their business needs using AI solutions.

AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML models, wed like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions.

This is a customer-facing role and you will be required to travel to client locations and deliver professional services as needed.


Major responsibilities include:
· Assist customers by being able to deliver a ML project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models with concept-drift monitoring and retraining to deliver business impact to the organization
· Use AWS AI services (e.g., Personalize), ML platforms (SageMaker), and frameworks (e.g., MXNet, TensorFlow, PyTorch, SparkML, scikit-learn) to help our customers build ML models
· Research and implement novel ML approaches, including hardware optimizations on platforms such as AWS Inferentia
· Work with our other Professional Services consultants (Big Data, IoT, HPC) to analyze, extract, normalize, and label relevant data, and with our Professional Services engineers to operationalize customers models after they are prototyped


Basic Qualifications

· · Bachelors degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent professional or military experience
· Experience with ML fields, e.g., natural language processing, computer vision, statistical learning theory
· 4+ years of industry experience in predictive modeling, data science, and analysis
· Experience in an ML engineer or data scientist role building ML models
· Experience writing code in Python, R, Scala, Java, C++ with documentation for reproducibility
· Experience handling terabyte size datasets, diving into data to discover hidden patterns, using data visualization tools, writing SQL, and working with GPUs to develop models
· Experience writing and speaking about technical concepts to business, technical, and lay audiences and giving data-driven presentations



Preferred Qualifications


PREFERRED QUALIFICATIONS
• Maters degree of PhD in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.)
• Ability to develop strategic, baselined, data modeling processes; ability to accurately determine cause-and-effect relationships.
• Publications or presentations in recognized ML journals or conferences
• Deep technical skills, consulting experience, and business savvy to interface with all levels and disciplines within our customers organization
• Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.
Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.
Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",3.9,"Amazon
3.9","East Palo Alto, CA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
42,"Data Scientist, Machine Learning - Game Matchmaking",$111K-$156K (Glassdoor Est.),"Data Scientist, Machine Learning - Game Matchmaking

WHY ROBLOX?

Roblox is ushering in the next generation of entertainment, allowing people to imagine, create, and play together in an immersive, user-generated worlds. We're the one and only fastest-growing entertainment platform that lets anyone teach themselves how to code, publish, and monetize any experience imaginable-across any device-reaching millions of players across the globe.

The impact that you can have at Roblox is powerful. We're looking for someone who's eager to take on a meaningful role in the success of Roblox on a massive scale. Someone who takes play seriously, but also isn't afraid to have some fun either. Someone who's ready to take Roblox-and their career-to the next level.

In 2018, we were honored to be recognized as a Certified Great Place to Work®. We've fostered a company culture that empowers people to do the most defining work of their career in an environment that's made up of the most passionate, team-oriented, visionary, crazy-smart people you'll ever meet. Join the Roblox team where play rules and the possibilities are endless.

Work with the most passionate, team-oriented, visionary, and crazy-smart people you'll ever meet.

As a Data Scientist for Matchmaking, you'll be a key participant in helping our users find the right players to play games with at Roblox. You'll partner with data scientists, product managers and engineers to better understand our developers via performing ad hoc analysis, creating dashboards, defining KPIs, and applying models.

You Are:
Passionate about data. You have the curiosity and self-drive to continuously learn new techniques and tools to extract value from data. You have a degree in Statistics, Economics, Computer Science or other relevant field.
A strong communicator. You understand that analysis must be presented in meaningful ways and engage in spirited discussions about the findings. You have the ability to explain technical concepts to non-technical audience.
A capable statistician. You understand the value of characterizing data by its distribution. Covariance, Bias, and Conditional Probability are concepts that you rely on every day.
An expert with SQL and a scripting language such as Python or R. You're experienced in automating efforts and crunching massive volumes of data.
Big Bonus: A love for Roblox and game development
You Will:
Accelerate product development through your understanding of the underlying data and your ability to partner with product and technical leaders to provide insights that drive growth.
Access raw data, and then transform it, analyze it, and render it in a compelling way--all using a custom analytics tool kit built from state-of-the-art open-source libraries.
Build dashboards to understand root causes to changes in metrics.
Evaluate A/B experiments to determine success of product feature launches.
Influence how Roblox interacts with its players and its platform developers
You'll Love:
Excellent medical, dental, and vision coverage
A rewarding 401k program
Flexible vacation policy
Free catered lunches five times a week and several fully stocked kitchens with unlimited snacks
Onsite fitness center and fitness program credit
Annual CalTrain Go Pass
A Roblox Admin badge for your avatar
Roblox - Powering Imagination.

#LI-CT1",4.4,"Roblox
4.4","San Mateo, CA","San Mateo, CA",501 to 1000 employees,2006,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,"Unity Technologies, Valve Corporation, Facebook"
43,Data Scientist,$111K-$156K (Glassdoor Est.),"Job Description
Research Scientist,
Location - Menlo Park
Duration - C2H

Requirements:
Master in Sciene/phd

Computer Vision 70%

NLP 30%",4.0,"PETRA TECHNOLOGIES INC
4.0","Menlo Park, CA","Dublin, CA",1 to 50 employees,-1,Company - Private,Consulting,Business Services,₹10 to ₹50 million (INR),-1
44,"Marketing Data Scientist, gTech Professional Services",$111K-$156K (Glassdoor Est.),"Note: By applying to this position your application is automatically submitted to the following locations: Mountain View, CA, USA; Chicago, IL, USA; New York, NY, USA

Minimum qualifications:
Bachelor's degree in Statistics, Computer Science, Engineering, or Mathematics, related quantitative discipline, or equivalent practical experience.
Experience in data science with a focus on marketing analytics, statistical modeling, machine learning, forecasting and optimization.
Advanced experience in Python and/or R, and advanced experience in data management systems.
Preferred qualifications:
PhD in Statistics, Computer Science, Engineering, or Mathematics.
Experience with big data and cloud platforms to deploy large-scale data science solutions.
Experience working in industries such as retail, financial services, telecommunications and automotive (including in a client-facing consulting or advisory capacity), and the ability to navigate complex business organizations and manage multiple cross-functional stakeholders.
Understanding of media and the statistical algorithms typically used in marketing analytics.
About the job


gTech’s Professional Services team takes a creative, collaborative, and customer-centric approach to provide foundational services and forward-looking business solutions to top advertiser and publisher customers. Through technical implementation, optimization, and key solutions, gTech Professional Services helps customers attain their business goals while building long-term capabilities.

The gTech Professional Services (gPS) AMER team is a team of solution-oriented trusted advisors supporting top advertisers in the AMER region. Our gPS team is looking for a Data Scientist with a deep technical and product expertise, combined with powerful understanding of customer’s needs and goals to solve their biggest business challenges allowing them to grow. The ideal candidate will have experience in working closely with large companies and produce innovative and actionable quantitative models and analyses to address the challenges of marketing effectiveness and business growth.

Google creates products and services that make the world a better place, and gTech’s role is to help bring them to life. Our teams of trusted advisors support customers globally. Our solutions are rooted in our technical skill, product expertise, and a thorough understanding of our customers’ complex needs. Whether the answer is a bespoke solution to solve a unique problem, or a new tool that can scale across Google, everything we do aims to ensure our customers benefit from the full potential of Google products.

To learn more about gTech, check out our video.
Responsibilities
Lead analytics aspects of client engagements in the area of marketing effectiveness and marketing portfolio management - with deep knowledge of modeling
Collaborate with clients to build an end to end machine learning framework. Engage various stakeholders, assess data readiness. Be able to scale a proof of concept to a larger solution
Work with client and internal teams to translate data and model results into tactical and strategic insights that are clear, complete, accurate, relevant, understandable and applicable to decision making and needs for varying client audiences. Co-present to and work with clients to integrate recommendations into business processes
Collaborate with Product/ENG teams to increase and optimize capabilities, employing methods which create opportunities for scale, proactively helping to drive innovation
Develop comprehensive understanding of Google data structures, and metrics, advocating for product changes where needed

At Google, we don’t just accept difference—we celebrate it, we support it, and we thrive on it for the benefit of our employees, our products and our community. Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing this form.",4.4,"Google
4.4","Mountain View, CA","Mountain View, CA",10000+ employees,1998,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Microsoft, Apple, Facebook"
45,Data Scientist - Batteries,$111K-$156K (Glassdoor Est.),"Posted: Sep 11, 2019
Role Number:
200101632
Do you have a passion for invention and self-challenge? Do you thrive on pushing the limits of what’s considered feasible? As part of our Battery Engineering group, you’ll help craft creative battery solutions that deliver more energy in smaller spaces than ever before. You’ll work across disciplines to transform improved hardware elements into a single, integrated design. Join us, and you’ll help us innovate new battery technologies that continually outperform the previous iterations. By collaborating with other product development groups across Apple, you’ll push the industry boundaries of what batteries can do and improve the product experience for our customers across the world. This position works for Battery/Cell Development team within HW Engineering to identify trends, mine data, and help battery team improve performance.
Key Qualifications
3-5 years as data scientist or analyst.
Battery Engineering experience desired.
Strong working knowledge of Minitab, JMP, Python, or Tableau necessary.
Solid competency in statistics and the ability to provide valuable analysis.
Working knowledge and experience with big data.
Self-starter with entrepreneurial experience and ability to interact with other functions in matrix environment.
Proven creativity to go beyond current tools to deliver the best solution to the problem.
Familiarity with database modeling and data warehousing principles.
Description
- Provide insight to problem solving by using engineering skills and all available data. Our issues involve out of box quality, warranty and post warranty failures as well as ETL, stitching and mining up to 40 TB stitched data sets.
Analyze factory, user, and failure data and use engineering understanding mechanisms to resolve battery problems.
Understand end to end nature of Apple DB to organize proper sample size, proper key pull and minimize SQA issues with maximum efficiency
Design, implement, process and interpret data
Automate reporting where possible to make team more efficient Utilize advanced technologies, for modeling enhancements
Work with diverse teams including data scientists, engineers, product managers, and executives
Deliver high quality analytic insights from a very large scale data warehouse
Set up quality reporting system for sharing information
Provide ad-hoc reporting as necessary (sometimes urgent escalation)
Education & Experience
MS or Ph.D. in Battery Engineering, Data Mining, Machine Learning, Statistics, Operations Research or related field. CSSBB, CQE desired.",4.1,"Apple
4.1","Santa Clara, CA","Cupertino, CA",10000+ employees,1976,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Google, Microsoft, Samsung Electronics"
