,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
218,Point72 Healthcare Data Scientist,$50K-$100K (Glassdoor Est.),"About Point72
Point72 Asset Management is a global firm led by Steven Cohen that invests in multiple asset classes and strategies worldwide. Resting on more than a quarter-century of investing experience, we seek to be the industry’s premier asset manager through delivering superior risk-adjusted returns, adhering to the highest ethical standards, and offering the greatest opportunities to the industry’s brightest talent. We’re inventing the future of finance by revolutionizing how we develop our people and how we use data to shape our thinking. For more information, visit www.Point72.com/working-here.
Role
A long/short healthcare investment team is looking to add a Data Scientist to lead data research and strategy. This person will build the team’s workflow and infrastructure for data analysis and research across healthcare, fundamental, and market data to drive insights and impact investment decisions.
Job Responsibilities
Apply data and analytical skills throughout the investment process to make significant contributions to research, idea generation, portfolio construction, performance analytics, and team workflow
Develop strategic plan and roadmap for data research strategy and serve as an expert statistician/data scientist on a discretionary healthcare investment team
Perform analyses on large datasets to extract actionable insights that will help drive decisions across the business
Communicate data-driven insights and recommendations to key stakeholders
Work closely with Firm’s data engineers and systems developers to help specify best sources, formats, and delivery mechanisms of data
Stay abreast of new research in statistics, machine learning, and deep learning
Desirable Candidates
4+ years of experience in a similar data scientist role
Undergraduate degree or higher in science, computer science, statistics, economics, mathematics, or similar quantitative discipline
Strong programming skills in SQL/NoSQL and at least one of the following Python, R, or C++
Dynamic, collaborative, solution-oriented team builder who is an expert in driving data-driven analysis
Ability to balance strategic vision for the team with strong attention to detail and commercial awareness in a fast-paced environment
Communicative person that values building strong relationships with colleagues and stakeholders and has the ability to explain complex topics in simple terms
Willingness to take ownership of his/her work, working both independently and within a small team
Ability to tackle loosely defined problems
Willingness to get in the weeds on the analysis while maintaining strategic perspective
Experience working with healthcare or market data is a plus",3.9,"Point72
3.9","New York, NY","Stamford, CT",1001 to 5000 employees,2014,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
219,Sr. Data Scientist II,$50K-$100K (Glassdoor Est.),"Data Scientist

Before the dawn of everything internet, insurance was intimate and personal. You walked down the street to chat with your broker, and the risk to your business, your livelihood, was covered with a handshake. Today things are different. The average insurance policy for a mom-and-pop store trades through a dozen different hands and traverses a maze of systems and processes. Few are accountable and fewer know the whole story.

Some of the problems you will solve entail understanding data, identifying patterns, quantifying the impact of ML / NLP models and designing data visualizations. We seek a data scientist to help drive a new digital AI product team on a mission to unlock the potential of data and identify new opportunities.

As one of the founding members of a small, multi-disciplinary team of technologists, designers and product managers, you’ll have the freedom to make key product decisions without much oversight, and the tools and resources to build and ship ideas quickly. You’ll be a part of a startup-like environment, with the opportunity to have more control and leadership; in a company with thousands of existing customers.

Who you are
You want to use your statistical, scientific, and engineering training to craft and deploy models to transform one of the most entrenched industries.
You paint with plots and your models don’t keep secrets.
Image recognition is no longer an innovation to you, instead it is a routine task.
NLP isn’t a foreign acronym and you’ve gone from strings to whiskers.
You sail smooth in Python and always have sklearn, tensorflow, keras and pytorch on deck.
K-means more than a curt text and Logit and Probit are not Hobbit characters.
You have experience with relational databases such as PostgreSQL, Oracle or SQL Server, and maybe even Hadoop, Hive, Spark or Redshift.
You strive to learn the newest and greatest techniques where BERT/ELMo are not just Sesame Street© characters.
What you’ll own
The foundation for advanced analytics at a global company.
The roadmap of projects you’ll work on that tie directly to business goals and objectives.
Manage the entire lifecycle of data projects from strategic planning to tactical activities (data collection, cleanup, analysis, model implementation).
Sourcing new data for a firm that rarely scrapes, pulls or pushes.
Facilitate communication throughout the development process between executive stakeholders, your users and technical teams.
Coordinate and build strong working relations with various internal stakeholder groups, including IT, engineering, and legal.
Minimum Qualifications
Degree in computer science, engineering, mathematics, statistics, data science or a related technical field, or equivalent practical experience.
3 years of work experience in data science or related field.
Experience with statistical modeling using R, Python, or similar statistical languages.
In depth knowledge of advanced models such as generalized linear models, penalized regression models, tree based models and neural networks
Proven track record building business-practical models and implementing them into production.
Familiarity with Pandas, Numpy, Scikit-learn, Keras, Tensorflow, Pytorch
Experience with data architecture and management (PostgreSQL, Hadoop, Oracle, Hive, Spark, Redshift and/or SQL Server)
Apply on https://argogroup.wd1.myworkdayjobs.com/Argo

PLEASE NOTE: At this time, Argo Group will not sponsor an applicant for employment authorization for this position. To all recruitment agencies: Unless you have been requested to work on this position, or other positions with Argo Group, please do not forward any resumes to Argo Group employees. Argo Group is not responsible for any fees related to unsolicited resumes.

We are an Equal Opportunity Employer. We do not discriminate on the basis of age, ancestry, color, gender, gender expression, gender identity, genetic information, marital status, national origin or citizenship (including language use restrictions), denial of family and medical care leave, disability (mental and physical) , including HIV and AIDS, medical condition (including cancer and genetic characteristics), race, religious creed (including religious dress and grooming practices), sex (including pregnancy, child birth, breastfeeding, and medical conditions related to pregnancy, child birth or breastfeeding), sexual orientation, military or veteran status, or other status protected by federal, state and/or local laws.

Applicants: For the most convenient application experience, please use the “Apply with LinkedIn” button. If manually entering, only include your most recent or relevant job information needed for this role. For either method, please attach your most current resume. Additional job history may be obtained if selected for the interview process.",3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda",1001 to 5000 employees,1948,Company - Public,Insurance Operators,Insurance,₹100 to ₹500 billion (INR),-1
220,GIS Analyst (Data Scientist),$50K-$100K (Glassdoor Est.),"SDSN SDG Data Portal

The SDG data portal will be an SDSN platform powered by ESRI. The SDSN Data Portal will feature real-time SDG data for the world, e.g. real time air quality, land use, greenhouse emissions, deforestation, poverty (using proxy data), etc.

SDSN Network Engagement and Capacity Building

SDSN aims to educate the next generation of leaders and scholars in GIS and its diverse applications, including staff, SDSN members, and students.

Scope of Work and Expected Outputs

The GIS Analyst in NY would help on all aspects of GIS work: data management, visualization, and spatial analysis, GIS applications, supporting SDSN staff in using ArcGIS, work with ESRI and other specialists on key questions. In short, the GIS specialist would work on all aspects of the SDSN-ESRI project, as well as pursue independent research on any special themes of GIS for the SDGs.

The incumbent will be provided with the necessary tools and software required for the position.

Required expertise and qualifications
3+ years of experience in related fields
Graduate degree in Geospatial Science, Geographic Information Systems, or related fields
Advanced skills in GIS (other data management skills is ideal)
Deep familiarity and project experience with Python
Advanced skills in data development, analysis, visualization, and modeling
Strong skills in performing spatial analysis
Ability to prepare geospatial data files and hosted data layers on ArcGIS
Ability to publish data layers, maps, and dashboards via ArcGIS
Ability to develop or work with spatial database needed to support GIS-based analysis and models
Strong web management skills
Strong organizational skills and efficient management of multiple tasks and priorities.
Ability to work effectively with a diverse group of stakeholders and team members
Ability to adapt and effectively respond to challenging situations and deadlines",4.3,"SDSN Association
4.3","New York, NY","Paris, France",1 to 50 employees,-1,Non-profit Organisation,-1,-1,Unknown / Non-Applicable,-1
221,Senior Data Scientist - 66183BR,$50K-$100K (Glassdoor Est.),"Req ID: 66183BR

Job Description

It s a new day in health care.

Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation s premier health innovation company. Through our health services, insurance plans and community pharmacists, we re pioneering a bold new approach to total health. As a CVS Health colleague, you ll be at the center of it all.

We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.

Leads and participates in the development, validation and delivery of algorithms, statistical models and reporting tools. Solves complex analytical problems.

Fundamental Components included but are not limited to:

Develops and/or uses algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes. Performs analyses of structured and unstructured data to solve multiple and/or complex business problems utilizing advanced statistical techniques and mathematical analyses and broad knowledge of the organization and/or industry. Collaborates with business partners to understand their problems and goals, develop predictive modeling, statistical analysis, data reports and performance metrics. Develops and participates in presentations and consultations to existing and prospective constituents on analytics results and solutions. Interacts with internal and external peers and managers to exchange complex information related to areas of specialization. Use strong knowledge in algorithms and predictive models to investigate problems, detect patterns and recommend solutions. Use strong programming skills to explore, examine and interpret large volumes of data in various forms.

Qualifications Requirements and Preferences:

Demonstrates strong ability to communicate technical concepts and implications to business partners.Anticipates and prevents problems and roadblocks before they occur.Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas.5 or more years of progressively complex related experience. Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.Master s degree or PhD preferred.

Benefit Eligibility

Benefit eligibility may vary by position.

Job Function: Data & Analytics

Aetna is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or protected Veterans status.",3.3,"First Health Group
3.3","New York, NY","Bethesda, MD",10000+ employees,1853,Company - Private,Insurance Operators,Insurance,₹500+ billion (INR),Humana
222,"Senior Data Scientist, Creator",$50K-$100K (Glassdoor Est.),"We are looking for a Data Scientist to join the Creator team that focuses on building tools for artists and the larger music industry. The team's mission is to build features and services that help artists and their teams grow an audience, monetize their fans, and make their best art.

In this role, using our petabytes of data, you will help build data products and surface insights to understand connections between artists and listeners, track performance of our products and their impact on artists' careers. You will join a centralized insights team of data scientists, data engineers, and user researchers to produce novel research.

What you'll do
Perform analyses on large sets of data to extract actionable insights that will help drive Spotify's strategy across creator-facing products.
Design, build, maintain and iterate on a suite of data products to enable insights and track key metrics measuring the health of our marketplace.
Work on data projects that balance the needs of our two sided marketplace, considering the goals of artists' teams while maintaining listener satisfaction and discovery.
Work closely with cross-functional teams of data scientists, engineers, and others across the company who are passionate about Spotify's two sided marketplace and enabling artist's growth.
Communicate data-driven insights and recommendations to key stakeholders through clear visualizations and presentations.
Contribute to the wider analytics community at Spotify by setting high-quality standards and best practices.
Who you are
You have extensive experience in a similar data scientist role and a degree in science, computer science, statistics, economics, mathematics, or similar quantitative discipline.
Expertise in machine learning and data engineering concepts in production and at scale.
Proficiency with SQL and Python/R, experience or interest in learning Scala a plus.
Experience with Docker, AWS/Google Cloud Platform infrastructure, Apache Spark/Beam
You're a compelling storyteller who can communicate in succinct and inspiring ways to a variety of audience types to influence real world product or feature decisions.
You are a communicative person that values building strong relationships with colleagues and stakeholders and have the ability to explain complex topics in simple terms.
You are comfortable working with distributed teams across multiple offices and timezones.
You enjoy mentoring and teaching others.
You are welcome at Spotify for who you are, no matter where you come from, what you look like, or what's playing in your headphones. Our platform is for everyone, and so is our workplace. The more voices we have represented and amplified in our business, the more we will all thrive, contribute, and be brilliant. So bring us your personal experience, your perspectives, and your background. It's in our differences that we will find the power to keep revolutionizing the way the world listens.

Spotify transformed music listening forever when we launched in 2008. Our mission is to unlock the potential of human creativity by giving a million creative artists the opportunity to live off their art and billions of fans the opportunity to enjoy and be inspired by these creators. Everything we do is driven by our love for music and podcasting. Today, we are the world's most popular audio streaming subscription service with a community of more than 258 million users.",3.7,"Spotify
3.7","New York, NY","Stockholm, Sweden",1001 to 5000 employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable,-1
223,Point72 Energy Data Scientist,$50K-$100K (Glassdoor Est.),"About Point72
Point72 Asset Management is a global firm led by Steven Cohen that invests in multiple asset classes and strategies worldwide. Resting on more than a quarter-century of investing experience, we seek to be the industry’s premier asset manager through delivering superior risk-adjusted returns, adhering to the highest ethical standards, and offering the greatest opportunities to the industry’s brightest talent. We’re inventing the future of finance by revolutionizing how we develop our people and how we use data to shape our thinking. For more information, visit www.Point72.com/working-here.
Role
The Data Scientist will drive innovation by using alternative data sources in creative ways to enhance the performance of our Long/Short Energy investment platform by building strategic processes to differentiate the team's investment strategy.
Responsibilities
Work closely with Portfolio Manager in analyzing a broad universe of energy data that will directly influence idea generation and investment decisions
Design, build, and maintain a web scraping platform for synthesizing quantitative data in the energy sector
Design, build, and maintain a database solution for analyzing key performance indicators (KPIs) in the energy sector, including visualization capabilities
Build automated processes for reviewing and analyzing diverse sets of information
Lead communication and interaction with third-party data vendors
Write efficient, modular, and dependable code, packages, libraries, and scripts
Document all work extensively and train teammates on use of work products (e.g., custom Python libraries or R packages)
Stay abreast of new research in statistics and machine learning
Minimum Qualifications
Undergraduate degree or higher in a quantitative discipline
Advanced knowledge and 3+ years’ of experience in Python, R, and SQL
Team player with an entrepreneurial spirit and good communication skills
Experience with Spotfire or Tableau is preferred but not required
Interest in Energy is preferred but experience is not required",3.9,"Point72
3.9","New York, NY","Stamford, CT",1001 to 5000 employees,2014,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1
224,Data Scientist,$50K-$100K (Glassdoor Est.),"Job Title Data Scientist Job Location Shrewsbury, New Jersey Salary Salary and Full Benefits Job Type Full-Time About Company This is a full-time opening with our direct client a leader in Technology Services Looking for a Research Scientist in Data Analytics Requirements Responsibilities 5+ years of professional experience Experience with Machine Learning, Artificial Intelligence Expereince with data analytics tools Experience in Natural Language Processing (NLP) Good understanding and experience with modern machine learning predictive techniques and advanced statistics Work on data analytics and AI research in innovative applications of machine learning technologies to advance state-of-the-art technologies Work to developer required data analytics, machine learning models or prototype applications by applying formulated data analysis Research on identifying the right data analytics tools, identifyingdentifyingapplying right data analytics including AI and machine learning technologies to solve problems Strong analytical and problem-solving skills Strong written, interpersonal and communication skills How To Apply If interested please apply through Dice.com or send an email to jobs AT dtgsi.com with jobid 'DIV-DASC'",-1,DivTek Global Solutions Inc.,"Shrewsbury, NJ",-1,-1,-1,-1,-1,-1,-1,-1
225,Lead Data Scientist,$50K-$100K (Glassdoor Est.),"ABOUT RXR & THE DIGITAL LAB

RXR Realty is reinventing Real Estate. As the 3rd largest private commercial landlord in the Tristate area, weve launched a broad-reaching digital strategy to enhance the way our customers live, work, play and stay. As part of this, RXR has set up a Digital Lab the new innovation engine within the company that will deliver new digital products and services, building proprietary software and forging strategic partnerships with best-of-breed solutions to deliver a customer experience unlike any other in the real estate space. To this end, RXR is building a robust multi-disciplinary technology organization to bring these disruptive products to market as soon as possible and generate incremental value across its residential, office, and hotel assets. We are excited to transform a relatively undisrupted industry from within, and were looking for senior leaders to join our team.

LEAD DATA SCIENTIST OVERVIEW

As the Lead Data Scientist, you will set the strategy and vision for the data science team within the Digital Lab. You will need to understand and internalize the vision of the organization and proactively find ways to leverage data science to power the Labs goal to revolutionize real estate. You will collaborate with business partners, engineers, product owners, and other stakeholders to bring industry-disrupting products to market and help the lab achieve its goals. We follow the Agile development methodology and consider ourselves to in the drivers seat of rethinking and shaping the future of real estate. If this sounds exciting to you, we want to get to know you!

WHAT YOULL DO
Design and implement the data science and analytics strategy for the digital lab
Institute best-in-class analytical practices and techniques
Mentor and coach the data science team
Get hands dirty help the team surface problems and remove obstacles as needed (including writing code)
Work with the Product Managers and engineers to align the product roadmap with technical resources and assets
Actively inquire and challenge existing problem-solving techniques and looking to bring the best of external technology to the companys solutions
WHAT WE LOOK FOR
Technical
You have experience building enterprise-grade data science/analytics products, previous experience with personalization is a plus
You are proficient in Python for data engineering and analytics and have significant experience developing production quality ML models
You have experience deploying large scale data applications in cloud environments, including construction of data lakes, ETL processes, and analytical staging data
You have experience building data assets using a variety of database technologies (e.g., DynamoDB, Postgres)
You have 4+years of experience in data science/analytics
You are knowledgeable and have insight into newest data science technologies and techniques
You have a strong bias towards action to push the product forward while maintaining baseline quality and stability
You love to work quickly and iteratively to constantly test new ideas and push the envelope
You have a degree in mathematics, statistics, computer science, or a related field
Leadership
You have experience leading teams of data scientists and can make architecture decisions at a team and product level
You have startup/entrepreneurial experience with proven track record of creating products from idea to production
You can attract, recruit, and retain top-tier technical talent; You have technical credibility to gain the respect of a best-in-class data science team.
You are comfortable working with technical and non-technical teammates and clients, including senior business executives
You are excellent at translating business goals into specific requirements and actions, setting stakeholder expectations and communicating tradeoffs and considerations. Previous customer-facing experience is a plus
You have excellent people management skills
You have a great sense for how to drive towards insight with large and complex datasets
Youre excited to roll up sleeves to help technical teams push progress forward
ABOUT RXR

RXR Realty LLC (RXR), is a New York-based, vertically integrated real estate operating and development company with expertise in a wide array of value creation activities, including distressed investments, uncovering value in complex transactions, structured finance investments and real estate development. RXRs core growth strategy is focused on New York City and the surrounding region. The RXR platform manages 71 commercial real estate properties and investments with an aggregate gross asset value of approximately $20.5 billion, comprising approximately 31.4 million square feet of commercial operating properties and approximately 6,300 multi-family and for sale units in various stages of development in the New York Metropolitan area.

RXR Realty is an Equal Opportunity Employer committed to recruiting, hiring and promoting qualified people of all backgrounds regardless of gender, race, color, creed, national origin, religion, age, marital status, pregnancy, physical or mental disability, sexual orientation, gender identity, military or veteran status, or any other basis protected by federal, state, or local law",2.4,"RXR
2.4","New York, NY","Uniondale, NY",201 to 500 employees,-1,Company - Private,Real Estate,Real Estate,₹10 to ₹50 billion (INR),-1
226,Senior Data Scientist - Algorithms,$50K-$100K (Glassdoor Est.),"Company Description: Quartet is a pioneering healthcare technology company striving to improve the lives of people with mental health conditions. We connect people to a personalized care team to get them the right care at the right time. Our collaborative technology platform and range of services brings together physicians, mental health providers, and insurance companies to effectively improve patient outcomes and drive down healthcare costs. Backed by $93MM in venture funding from top investors like Oak HC/FT, GV (formerly Google Ventures), F-Prime Capital Partners, and Polaris Partners, Quartet is headquartered in NYC and is currently operating in several markets across the United States — Pennsylvania, Washington, Northern California, and New Jersey.

Role Description: As a Sr. Data Scientist at Quartet, you will work in collaboration with other data scientists, bioinformaticians and platform engineers. In this role, you will build machine learning models and recommendation services to enable our applications to suggest timely and appropriate behavioral health care interventions for patients. You'll work with datasets that include millions of detailed medical, pharmacy, lab claims, EHR, and application data. You will help with development and validation of new algorithms that enhance our system in terms of scalability, reliability and accuracy. The ideal candidate will be an entrepreneurial, motivated data scientist who is well-versed in data analysis and algorithm implementation and eager to learn new things and make an impact on the industry. Health data experience is a plus, but it's not necessary.

Responsibilities:
Work with an interdisciplinary technical team to develop statistical models in Quartet’s platform.
Apply data mining and machine learning techniques to develop better personalization and recommendation for patients’ and doctors’ needs.
Design and develop effective models, features, and algorithms involving multiple datasets - user activity, EHR, ADT, medical claims, pharmacy claims, lab test claims etc.
Derive insights from descriptive analysis that drive a data-informed process for experimenting with new products to improve patient outcomes.
Qualifications:
Experience building high quality data products.
7+ years experience as a data scientist, software engineer with predictive modeling, or similar experience of solving real problems with data mining and machine learning techniques.
PhD or Master’s Degree in computer science, machine learning, applied statistics, physics, or a related quantitative discipline.
Proficiency in building Machine Learning (supervised and unsupervised) models and recommendation systems.
Strong knowledge of mathematical fundamentals: probability theory, linear algebra and statistics.
Ability to execute, starting from problem definition, to a working implementation.
Ability to clearly communicate across disciplines and work collaboratively.
Proficiency in Python and code versioning systems like git.
Expertise with data science toolkits like scikit-learn and pandas.
Knowledge of software architectures and tools such as Scala, Hadoop.
Familiarity working in a Linux server-based environment.
Employee Benefits for Quartet include: Unlimited vacation, volunteer opportunities, catered lunches, snacks, team events and outings, full medical, dental + vision coverage, generous parental leave, commuter benefits, 15 free therapy sessions + unlimited copay reimbursements for mental healthcare, 401K, ESPP, gym benefits.

Want to know what Quartet life is like? Click here to meet our team. Quartet is committed to building a diverse team and fostering an inclusive culture, and is proud to be an equal opportunity employer. We embrace and encourage our employees' differences in race, religion, color, national origin, gender, family status, sexual orientation, gender identity, gender expression, age, veteran status, disability, pregnancy, medical conditions, and other characteristics. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Quartet does not accept unsolicited headhunter and agency resumes. Quartet will not pay fees to any third-party agency or company that does not have a signed agreement with Quartet. Please note: Quartet interview requests and job offers only originate from quartethealth.com email addresses (e.g. jsmith@quartethealth.com). Quartet will also never ask for bank information (e.g. account and routing number), social security numbers, passwords, or other sensitive information to be delivered via email. If you receive a scam email or wish to report a security issue involving Quartet, please notify us at: security@quartethealth.com.

Have someone to refer? Email talent@quartethealth.com to submit their details to us.",3.9,"Quartet Health
3.9","New York, NY","New York, NY",201 to 500 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
227,Data Scientist,$50K-$100K (Glassdoor Est.),"Job Description:

Looking for a junior Data Scientist. The successful candidate will execute analytical tasks on large data sets to support decision makers and provide insight and reports about our platforms. The data scientist role will use data to help us better understand who our clients are, how they engage with our products and services and how we can better serve them by identifying interesting and useful trends in our data. You will make an impact by using your passion for data and analysis to generate actionable insights that we will use to improve the experience for our clients. The position responsibilities include but are not limited to:
Collect and analyze various telemetry and behavioral data
Produce daily metrics and reports
Clean and prepare data for Machine Learning and A.I.
Assist with designing and running A/B tests
Automate frequently used reporting and data analysis workflows
Work closely with software engineers and architects to extract, transform and standardize data for optimal use for analytic tools
Required Skills:
Bachelors in Computer Science, Mathematics, Statistics or related fields; Masters strongly preferred
2+ years' experience in a data science or data analysis role
2+ years of Java coding experience
2+ years mining and analyzing data sets to extract meaningful trends, producing meaningful and actionable reports
Experience using statistical programming languages, machine learning and other toolkits and techniques for analyzing large, complex datasets
Technical proficiency with transforming structured and unstructured data sets
Strong analytical skills, attention to detail and accuracy
Expert problem solving skills and creative thinking ability
Recruiter Name: SriRaj

Phone Number: 281-968-2078

For more open requirements, please visit http://www.compqsoft.com/current-openings.html

About Us:

CompQsoft Inc. Established in 1997, headquarters in Houston, TX and office in Leesburg, VA. CompQsoft offers a range of comprehensive Cyber Security, Infrastructure, Cloud solutions, ERP implementation, Business Intelligence, Application development, Ecommerce applications and Management consulting services. CompQsoft is Certified CMMI Level 3 practitioner for Development and Services, ISO 9001:2015, ISO 27001:2013 & ISO 20000-1:2011 Certified. CompQsoft is a fast growing company with a strategy and methodology that is strongly focused on the success of our clients, predominantly the Federal government.

CompQsoft is an Equal Opportunity / Affirmative Action Employer. M/F/D/V

Visit www.compqsoft.com to learn more about our culture, benefits.",3.4,"CompQsoft
3.4","Greenwich, CT","Houston, TX",51 to 200 employees,1997,Company - Private,Consulting,Business Services,₹1 to ₹5 billion (INR),-1
228,Data Scientist (Fintech),$50K-$100K (Glassdoor Est.),"Job Description
Our client is a series A funded fintech startup looking for an experienced Data Scientist. The ideal candidate has experience with building pipelines and data infrastructure. Prior experience at a startup and owning a project is important. Engineering chops are a major plus. The role is full-time and their office if based in Dumbo.

Requirements

- 4+ years of data science experience

- Node, React, Python, React Native

- computer science or related degree

- team player and great communication

If interested please send resume to kevin@ingenium.agency",-1,ingenium.agency,"New York, NY",-1,-1,-1,-1,-1,-1,-1,-1
229,Lead Data Scientist - 66201BR,$50K-$100K (Glassdoor Est.),"Description: Its a new day in health care.

Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nations premier health innovation company. Through our health services, insurance plans and community pharmacists, were pioneering a bold new approach to total health. As a CVS Health colleague, youll be at the center of it all.

We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.

Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, generating insights to guide consumers in their journey to wellness and help them achieve their health ambitions, whether its running the Inca Trail Marathon or playing tackle football with their grandkids? Aetnas Member Analytics team is focused on delivering strategically-impactful programs and tools to help members across all life stages feel the joy of achieving their best health, in their own way.

This position will work within a cross-functional team, delivering predictive analytics solutions to drive customer engagement and next-best-action, and improve customer experience across critical journeys, e.g., onboarding, breast cancer, maternity. The candidate will be responsible for extracting and manipulating data from multiple, large data sources and using the data to deliver predictive model and solutions to drive member behavior change and experience across channels (mobile app, web, email, social, call center, Apple)

66201

Fundamental Components:
Manages and is responsible for the successful delivery of the algorithms, statistical models and reporting tools to meet business needs.
Acts as the analytic team lead for large and complex projects involving multiple resources and tasks, providing individual mentoring in support of company objectives.
Develops complex algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes.
Performs analyses of structured and unstructured data to solve multiple and complex business problems. utilizing advanced statistical techniques and mathematical analyses and specialized expertise in the organization and/or industry.
Applies analytical rigor and statistical methods to analyze large amounts of data, using advanced statistical techniques.
Manages large and complex analytical projects from data exploration, model building, performance evaluation and testing.
Behaves as mentor to junior team members to provide technical advice. Collaborates with business partners to develop technical /business approaches and new or enhanced technical tools.
Interacts with internal and external peers and management to share highly complex information related to areas of expertise and/or to gain acceptance of new or enhanced technology / business solutions.
Background Experience:
Strong skills to effectively communicate and negotiate across the business and in the external health care environment
Excellent analytical and problem solving skills.
Strong organizational, management and leadership skills.
Deep knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.
Solid understanding of health care industry, products, and systems.
Demonstrates proficiency in all areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and advanced in-depth specialization in some areas.
7-10 or more years of progressively complex related experience.Demonstrates strong ability to communicate technical concepts and implications to business partners.
Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.
Masters degree or PhD preferred.
Potential Telework Position: No Percent of Travel Required: 0 - 10% EEO Statement: Aetna is an Equal Opportunity, Affirmative Action Employer Benefit Eligibility: Benefit eligibility may vary by position. Candidate Privacy Information: Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately.

#LI-DT1",3.3,"Aetna
3.3","New York, NY","Hartford, CT",10000+ employees,1853,Company - Public,Insurance Operators,Insurance,₹500+ billion (INR),-1
