,Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
73,"Data Scientist, Alexa Smart Home SLU",$136K-$224K (Glassdoor Est.),"The Smart Home team is focused on making Alexa the user interface for the home. From the simplest voice commands (turn on the lights, turn down the heat) to use cases spanning home security, home entertainment, and the home environment, we are evolving Alexa into intelligent, indispensable companion that automates daily routines, simplifies interaction with appliances and electronics, and alerts when something unusual is detected.
You will be part of a team delivering features that are highly anticipated by media and well received by our customers. Here are a few links that highlight working with Alexa.
Meet the Alexa Software Team:
https://www.youtube.com/watch?v=KpXEsrjcj6Y
Charlie Kindel, Director, Alexa Smart Home, CEDIA Keynote:
https://www.youtube.com/watch?v=tatp2M5hG-M
Amazon Echo Emerges as a Surprise Leader in Smart Home Platform War:
[url=https://www.forbes.com/sites/aarontilley/
You can make your Amazon Alexa Smarter:
[url=http://fortune.com/video/
How to make the Amazon Echo the Center of Your Smart Home:
[url=http://www.wired.com/
As a Machine Learning Scientist, you will work with software developers and other teams to design and implement NLU models for how customers use and interact with smart devices in their homes. You will help lay the foundation to move from directed device interactions to learned behaviors that enable Alexa to proactively take action on behalf of the customer. And, you will have the satisfaction of working on a product your friends and family can relate to, and want to use every day. Like the world of smart phones less than 10 years ago, this is a rare opportunity to have a giant impact on the way people live.





Basic Qualifications

· Master or PhD in Computer Science, Machine Learning, Statistics or a related quantitative field.
· 4+ years of hands-on experience in applied machine learning, and predictive modeling and analysis.
· Algorithm and model development experience for large-scale applications
· Experience using Python, or other programming or scripting language, as well as with R, MATLAB.
· Solid understanding of foundational statistics concepts, NLU and ML algorithms: linear/logistic regression, random forest, boosting, GBM, NNs, etc.

Preferred Qualifications

· Experience with machine learning pipelines for data from devices and sensors
· Experience with Natural Language Understanding concepts
· Experience working with modern tools for big data storage and analysis (e.g., AWS, Apache Spark, Hadoop, SQL, NoSQL)
· Experience setting up and using robust metrics for machine learning performance evaluation, A/B testing
· Experience with context-awareness, behavioral modeling, personalization
· Superior verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts.
· Proven track record in technically leading and mentoring scientists
Amazon is an Equal Opportunity Employer Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation / Age",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
74,"Senior Manager Data Scientist, Advertising Analytics and Insights",$136K-$224K (Glassdoor Est.),"Amazon Advertising is one of the fastest growing businesses within all of Amazon! This is a unique opportunity within our Sales Operations Analytics and Insights team. This leader will be a key member of the core Analytics team, based in Seattle, WA. The successful candidate will be self-starter, comfortable with ambiguity, with attention to details. The drive and capability to shape sales organization and/or business strategy is a must.


This position will work closely with sales leaders, finance leaders, business intelligence engineers, and software engineers to develop predictive models to forecast revenue and performance. This leader will also be responsible for determining controlled and uncontrolled drivers impacting revenue; and the associated level of correlation leveraging statistical analysis. Additionally, the job will influence the direction of the business by leveraging our data to deliver insights that drive decisions and actions. It will involve translating broad business problems into specific analytics projects, conducting deep quantitative analyses, and communicating results effectively. This is a visible and impactful position that will help transform our data into actionable insights to continue to fuel the growth of the business.


Key Responsibilities:
· Design and develop revenue and performance forecasting models
· Leverage ML to automate forecasting model
· Measure the accuracy of forecasting model and continuously improve
· Develop and implement analytics to better predict performance by tying sales inputs into more accurate outputs, and enabling strategic decisions around resource allocation and organizational design.
· Understand controlled versus non-controlled inputs, and their impact on outputs using statistical analysis.
· Measure and continuously improve the accuracy of predictive model.
· Effectively document and communicate methodologies and results.







Basic Qualifications

· PhD in an analytical area such as computer science, economics, finance statistics, or similar
· 10+ years of experience producing models and analytics for business applications
· Experience in standard machine-learning and statistical modeling tools and techniques (e.g. gradient-boosted regression, logistic regression)
· Experience in programming in R, Python, Scala or similar languages
· Expertise in statistical measures such as confidence intervals, significance of error measurements, development and evaluation data sets, etc.

Preferred Qualifications



· Current experience in a ML or data scientist role with a large technology company
· Hands-on experience with multiple improvement initiatives
· Expert in the areas of data science, machine learning and statistics,
· Sound business judgment with demonstrated ability to balance technical and business needs to make the right decisions about technology, models and methodologies.
· Excellent communication skills to be able to work with business owners to develop and define key business questions and to build data sets that answer those questions
· Demonstrated ability to independently drive issues to resolution while communicating insights to non-technical audiences.



Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
75,Sr Data Scientist,$136K-$224K (Glassdoor Est.),"Amazon S3 sets the standard for functionality, cost, and performance for storage in the cloud. With trillions of objects under management, were one of the most successful services anywhere. But, were not resting on our laurels its still the early days for cloud computing, and there are boundless opportunities to continue to redefine the world of storage. We are currently looking for a Data Scientist with a passion for driving customer focused results. As the lead Data Scientist for the S3 Product Management team you think big while dealing with ambiguity to deliver innovative approaches on how to apply data science to business decisions and product development. This job requires the ability to think big, dive deep into data, listen carefully, create recommendations, and communicate clearly and persuasively.
How to tell if youll love this role: You are passionate about the space, believing that great storage changes the world. You are a data scientist, eager to drive business impact. You are inspired by cloud products and want to leverage your data scientist skills to drive new products and features. You thrive on the day-to-day collaboration with engineers and product managers, reaching across team boundaries to make the right things happen. And, finally, with your strong ownership bias, you have an infectious desire to continually improve how things are done.

Specifically you will be responsible for:
· Validate hypotheses around storage pricing, customer usage trends, customer workload characteristics and product offerings
· Implement statistical methods to solve specific business problems around pricing, costing and usage trends
· Perform statistical/quantitative analyses on and ensure cleanliness of large complex data sets
· Build customer-facing reporting tools to provide insights and metrics which track customer behavior engagement
· Collaborate with software developers, product managers and business leaders to define product requirements, provide analytical support, and communicate feedback
· Develop models by using high-level modeling languages such as R or in software languages such as Python.


Basic Qualifications

· Bachelor Degree in Data Science, Analytics, Computer Science Eng., Systems Eng., Statistics, or related field
· Experience applying various machine learning techniques, and understanding the key parameters that affect their performance
· Experience working with large data sets

Preferred Qualifications

· Master Degree or PHD in Data Science, Analytics, Computer Science
· Experience working with data visualization tools and creating data visualization concepts (e.g. QuickSight, Tableau)
· Experience working with AWS RedShift or other distributed computing technologies
· Ability to develop experimental and analytic plans for data modeling processes, use of strong baselines, ability to accurately determine cause and effect relations
· Demonstrable track record of dealing well with ambiguity, prioritizing needs, and delivering results in a dynamic environment
· Excellent verbal and written communication skills with the ability to effectively advocate technical solutions to engineering teams and business audiences
· 5+ years of experience with statistical analysis techniques including linear regression/least squares, experimental design, hypothesis design, confidence intervals, t-test etc
· 5+ years of experience in working as a data scientist working with cross functional teams to solve complex problems
· 5+ years of experience with data querying languages (e.g. SQL), scripting languages (e.g. Python), statistical/mathematical software (e.g. R, Weka, SAS, Matlab), Excel, data visualization software such as Tableau

Amazon is an Equal Opportunity-Affirmative Action Employer Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
76,Data Scientist 4,$136K-$224K (Glassdoor Est.),"The Data Scientist works on a team using statistical, mathematical, and predictive data models to bring insights and answers to complex business questions. They will apply their advance analytics and solution engineering skills to data to build solutions. They will work on data sets from various sources and focus on solving applied problems using Natural Language Processing, Text Mining, Data Mining & Machine Learning. A blend of experience in science and engineering skills, and a proven track record of solving critical business problems through data science and strong analytical/quantitative and engineering skills is desired. - 5+ years of experience - Apply knowledge of machine learning techniques and concepts, including the design and implementation of advanced artificial intelligence, computational algorithms, and data science techniques. - Participate in and lead the running of experiments and documentation of results in technical or research whitepapers. - Communicates data findings to both business and IT leaders to influence how an organization approaches and meets business challenges of an evolving customer base and changing marketplace, using strong business acumen. - Collaborates with database engineers and other scientists to develop, refine, and scale data management and analytics procedures, systems, workflows, best practices, and other issues. - Conduct statistical modeling and experiment design, test and validate predictive models. - Conducts scalable data research, on and off the cloud. - Develop custom algorithms to solve analytical problems with data sets. - Implement automated processes for scaling models. - Build and maintain data pipelines.",3.4,"Inspur USA
3.4","Bellevue, WA","Jinan, China",10000+ employees,1945,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,₹500+ billion (INR),-1
77,Data Scientist Statistician (REMOTE),$136K-$224K (Glassdoor Est.),"About the Position:

Data scientists at Ledger are critical to the success of the company. Their primary role is to develop impartial estimates of risk/return profiles for insurance-linked securities, which can include the following challenges:
Blending portfolio-specific and industry-wide data to optimize the bias-variance tradeoff.
Empirically estimating underwriting team skill based on historical performance.
Building stochastic estimates of asset cash flows based on loss ratio forecasts and loss development patterns.
Dynamically updating asset valuations in real-time based on current policy and claims data.
Forecasting the ultimate disposition of insurance claims that are still open.
Accounting for material shifts in the composition of a portfolio over time.
If these problems sound fun and interesting, we'd love to have you on our team. We offer competitive compensation, including company stock options. Our headquarters are in Washington, DC, but this position can be full-time remote.

About You:

Successful candidates will have all of the following attributes:
Extensive knowledge of statistics, machine learning, and data science; MS or PhD in statistics or a related field preferred.
Familiarity with hierarchical modeling, time-series/state-space methods, and/or distribution fitting.
Demonstrated track record of applying and adapting statistical methods to solve complex real-world problems.
Extensive experience with R, Python, Julia or other open-source languages with strong numerical computing ecosystems. Ability to produce analyses that are reproducible and easy to understand/modify.
Ability to integrate data sources from a wide variety of sources (CSV, XLSX, databases, flat files, JSON, etc) and perform checks for integrity, consistency, and accuracy against known sources of truth.
Ability to work independently and communicate ideas effectively.
The following attributes will help candidates stand out from the crowd:
Working knowledge of property & casualty insurance, particularly from an actuarial and/or underwriting perspective.
Familiarity with Bayesian modeling via Stan.
Familiarity with version control, especially Git/GitHub.",-1,Ledger Investing,"Seattle, WA",-1,-1,-1,-1,-1,-1,-1,-1
78,Data Scientist,$136K-$224K (Glassdoor Est.),"Experience in Machine Learning and Deep Learning models Experience building Machine Learning models for predictive analytics, and NLP",3.1,"DEEGIT, INC.
3.1","Bellevue, WA","Schaumburg, IL",501 to 1000 employees,1993,Company - Private,IT Services,Information Technology,₹5 to ₹10 billion (INR),-1
79,Data Scientist,$136K-$224K (Glassdoor Est.),"Job Description
Job Title: Data Scientist
Location: Redmond, WA

Job Description:

Mandatory Technical Skills:

R, Python

Azure ML

COSMOS / SCOPE

TSQL

Excel

Desirable Technical Skills: C#, Power BI

Mandatory Functional Skills:

Ability to understand vast amounts of data, identify and fix data issues

Data analysis and presentation

Ability to thrive in a fast-paced, dynamic business environment

Excellent technical & analytical skills with strong business acumen

Strong communication skills

Responsibilities:

Should be able to formulate the Business problem into analytical study and design the complete study.

Should have high experience advanced modelling skills to analyze large customer data sets.

Hands on experience using Advance Modelling techniques required are:

Regression Analysis

Cluster Analysis

Segmentation and classification modeling

Time Series Analysis using econometric techniques (ARIMA Model, ARIMAX)

Market Mix modelling.

Forecasting Models

Through the use of advanced analytical methods, should be able to provide actionable insights to give recommendations on customer retention and customer journey for example.

Experience in developing propensity models and predictive analytics techniques

Need to work on varied challenging projects and will work in a fast paced dynamic culture.

High level of comfort with Primary/Secondary Research and Data Triangulation.",3.8,"Enterprise Solutions Inc
3.8","Kirkland, WA","Naperville, IL",51 to 200 employees,2000,Company - Private,Staffing & Outsourcing,Business Services,₹1 to ₹5 billion (INR),-1
80,Data Scientist,$136K-$224K (Glassdoor Est.),"Job Description
We need someone with 3+ years of experience in a scaling tech environment to build test models and scenarios. Fast growth is stalling because decisions need to be made on where to invest capital to solve their scaling pains. Not all of the processes and tech is set up the role requires you to collaborate with IT and Stakeholders to build out the processes to get data and help build tools.

Requirements:

-Experience working with large data sets

-SQL, R, and Tableau

-PowerBI or Redshift

-Python, Java, Hive, Spark

-Data Modeling and Algorithms experience

-Automating reports

-Excellent written, verbal, and group presentation communication

Education:

-Graduate degree in Math or Statistics",3.5,"TRC Staffing Services
3.5","Seattle, WA","Atlanta, GA",51 to 200 employees,1980,Company - Private,Staffing & Outsourcing,Business Services,₹10 to ₹50 billion (INR),-1
81,Data Scientist II Seller Development,$136K-$224K (Glassdoor Est.),"As a Data scientist on the Seller Development team, you will own the development of analytical models to drive growth across the multi-billion dollar Seller business. The role will focus on developing machine learning and statistics models to prove out complex growth relationships between Sellers, Products and Programs. As one example, priority #1 for the role will be assessing behavior patterns of a Seller and correlating it to growth trajectory. The output of this will inform the development of new software and programs to drive incremental growth.
The right candidate will have a strong interest in working with a newly formed tight knit team of data geeks that cover the full stack of data skillsets, including (1) data engineering, (2) analytics, (3) SQL and (4) ML/statistics. The right candidate will have a strong track record of independently delivering complex analytics projects, but also guiding team members around them to build out the supporting data infrastructure to execute the work.

We will strongly favor natural leaders who have good instincts about data, right a lot, sweat the details, and are naturally curious.


Basic Qualifications

· Master's degree in Computer Science, Statistics, Applied Math, Operations Research, Economics, or a related quantitative field.
· 3+ years experience applying machine-learning and scale-out approaches to complex problems
· 2+ years of experience using mainstream programming language (C++, Java, Python, or similar).
· Hands on experience with statistical analysis and R
· Strong with SQL

Preferred Qualifications

· Experience with third-party selling on Amazon
· Experience working with economists and data scientists
· Interest in working with international teams
· Experience in business development",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
82,Data Scientist - Advertising Metrics R&D,$136K-$224K (Glassdoor Est.),"Are you passionate about using Big Data to build customer trust and grow new business? At Amazon Advertising, we are developing state-of-the-art large-scale computational advertising and machine learning applications. We are looking for talented data scientists to develop new measurement methods to help advertisers understand how their ads change customer behavior. In this role you will work with other scientists, engineers, and product managers on high impact initiatives, from scrappy prototypes to global launches of large-scale measurement systems.

The Measurement and Data Science team develops machine learning algorithms and high performance, petabyte-scale distributed systems utilizing big data and streaming technologies to report on and optimize advertising. Our innovative engineers and machine learning scientists sit at the intersection of two vast data sources - our systems process billions of ad impressions daily from across the internet and Amazon site, and customers shopping activities. The opportunities for research are endless.

Major responsibilities

Its Day One in Amazon Advertising and you will play a leading role to build out our scientific infrastructure and create our research environment. Collaborating with scientists, software engineers and product managers, you will:

· Prototype new measurement techniques with high velocity
· Learn about the questions advertisers ask about how their ads work then answer them.
· Contribute to large scale systems and global launches

We're going to change the way that customers research products online and how companies understand and interact with their customers. Come learn with us.

#madsjob #sspajobs



Basic Qualifications

· Bachelor's Degree
· 3+ years of experience with data scripting languages (e.g SQL, Python, R etc.) or statistical/mathematical software (e.g. R, SAS, or Matlab)
· 2 years working as a Data Scientist

Preferred Qualifications

· Masters or PhD Degree in Statistics, Applied Mathematics, Computer Science, Operations Research, Economics or a related quantitative field.
· Experience in the Ad-Tech industry
· Proven ability to effectively advocate technical solutions to research scientists, engineering teams and business audiences.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",3.9,"Amazon
3.9","Seattle, WA","Seattle, WA",10000+ employees,1994,Company - Public,Internet,Information Technology,₹500+ billion (INR),"Google, Microsoft, Walmart"
83,Senior Data Scientist,$136K-$224K (Glassdoor Est.),"What you’ll be doing…
We are looking for a Data Scientist to support the development of data science capabilities from within the Office of the CTO. The ideal candidate is adept at manipulating, cleaning, and analyzing large datasets over multiple domains, and is experienced at using a variety of machine learning techniques to provide actionable insights. They must be comfortable with ambiguity and able to converse with stakeholders to understand data and business problems. They must also be conversant in one or more programming languages, and ideally have at least a passing familiarity with software tools and processes.
Responsibilities include…
Work with stakeholders throughout the organization to understand their data and develop data science solutions to increase and optimize customer experiences, revenue generation, ad targeting and other business outcomes
Assess the effectiveness and accuracy of new data sources and data gathering techniques.
Provide leadership to the development of best practices for teams working on analytics and data science problems
Gain mastery of Tableau products and consult with internal and external teams on how best to leverage Tableau capabilities for data science results
Who you are…
Experienced. 7+ years of experience in a Data Science role, who has attained a Graduate degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. Preferred: Two years of experience in a customer-facing role as a data scientist and commercial/production software development experience.
Technically Savvy. Experience using statistical computer languages (R, Python, Matlab, etc.) to manipulate data and draw insights from large data sets. Preferred: Strong knowledge of Python and/or Java and experience with databases and data warehouses (Postgres, Snowflake).
Knowledgeable. Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks. Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Motivated. A drive to learn and master new technologies and techniques. Strong problem-solving skills with an emphasis on data and domain exploration.
You are a Recruiter! Tableau hires company builders and, in this role, you will be asked to be on the constant lookout for the best talent to bring onboard to help us continue to build one of the best companies in the world!
#LI1-EF
Accommodations - If you require assistance due to a disability applying for open positions please contact the Salesforce.com Recruiting Department.
Posting Statement
Salesforce.com and Salesforce.org are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. Headhunters and recruitment agencies may not submit resumes/CVs through this Web site or directly to managers. Salesforce.com and Salesforce.org do not accept unsolicited headhunter and agency resumes. Salesforce.com and Salesforce.org will not pay fees to any third-party agency or company that does not have a signed agreement with Salesforce.com or Salesforce.org.",4.3,"Salesforce
4.3","Seattle, WA","San Francisco, CA",10000+ employees,1999,Company - Public,Computer Hardware & Software,Information Technology,₹500+ billion (INR),"Oracle, SAP, Google"
84,Data Scientist II - AMZ,$136K-$224K (Glassdoor Est.),"MULTIPLE POSITIONS AVAILABLE

Entity: Amazon.com Services LLC, an Amazon.com company

Title: Data Scientist II

Location: Seattle, WA

Position Responsibilities:

Manage metrics reporting, perform data mining and big data analysis, to provide strategic advice on business and improve processes and systems. Collect business use cases, research and evaluate opportunities, and leverage data to support business functions through advanced mathematical modeling. Independently own and solve business problems. Transform business problems into mathematical models, provide data-driven solutions, and write clear and factually correct documents explaining technical concept to non-technical audience. Gather and use complex data sets across domains and proactively gather data when not readily available. Use specialized modelling software and scripting languages to scale methods. Partner with business, science, and engineering to establish scalable, efficient, automated processes for large scale data analyses, model development, model validation, and model implementation. Building and tuning machine learning models.

Amazon.com is an Equal Opportunity-Affirmative Action Employer - Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation #0000

Basic Qualifications
Position Requirements:

Master's degree or foreign equivalent Computer Science, Engineering, Mathematics, Statistics, Economics, or a related field and one year of experience in the job offered, as a machine learning specialist, or in a related occupation. Employer will accept a Bachelor's degree or foreign equivalent in Computer Science, Engineering, Mathematics, Statistics, Economics or a related field and five years of experience in the job offered or a related occupation as equivalent to the Master's degree and one year of experience. Must have one year of experience in the following skill(s): using database technologies, including SQL, ETL or Oracle; processing large, multi-dimensional datasets from multiple sources including Kibana, OBIEE, Datanet or equivalent data extraction tool; performing statistical analysis; building and tuning machine learning models; developing automated reporting; and maintaining data integrity to ensure accuracy in database systems.

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",-1,Amazon Corporate LLC,"Seattle, WA",-1,-1,-1,-1,-1,-1,-1,-1
85,Principal Data Scientist & Systems Designer,$136K-$224K (Glassdoor Est.),"ABOUT FIREWALK STUDIOS
Our mission is to create industry-leading multiplayer games for players around the world. We are working on an unannounced and original next-generation AAA title.

THE ROLE

Firewalk Studios is looking for a Principal Data Scientist & Systems Designer who is passionate about bringing exceptional entertainment to millions of players. In this hybrid role, you will be responsible for fusing your ability to create insights through data with your ability to design game systems that facilitate amazing player experiences.

WHO YOU ARE
You are an accomplished data scientist within competitive or Live games. You have peered deep into complex design problems and player behavior and have a wealth of insights on how to ask the right data questions effectively.
You are an accomplished systems designer within competitive games. You have an impressive portfolio of shipped systems and have at least one that you consider exceptionally well-designed.
You are passionate about building features & systems for competitive games. You enjoy picking apart systems in your favorite games and imagining how you would make them even better.
You are a strong technical writer and communicator. You are able to successfully describe a feature comprehensively and in detail to a wide range of development disciplines, while keeping your teammates feeling empowered to push back on it.
You find time to play video games & empathize deeply with our players, because you are a gamer at heart.
WHAT YOUR DAY MIGHT LOOK LIKE
Work with Gameplay Design as to how we can better measure balance
Making a decision as to the right amount of punishment for a specific toxic player behavior
Designing a new social feature and working across disciplines to help find the best version
Changing the amount of XP required to earn a Reward based off new information you discovered
QUALIFICATIONS
You have shipped at least one successful ""AAA"" titles from start to finish, or equivalent game development experience.
Experience with the Unreal 4 Engine and Tableau are both a big plus.
ABOUT PROBABLYMONSTERS INC.

Established in 2016 and announced in October 2019, ProbablyMonsters is a new breed of game company that builds sustainable AAA studios to launch original AAA games. The company was founded by Harold Ryan to not only create great games, but also to make a great working experience for developers, one where people, culture, and creativity come first. ProbablyMonsters mission is to unite, guide, and empower talented teams to create exceptional interactive experiences. The company has built a central team that provides early stage infrastructure and long-term support to its studios on Operations, HR, Finance, BizDev, Tech, and QA, among other services. This unique model provides Firewalk Studios and all ProbablyMonsters studios the confidence, security, and stability to create and ship their games free of distractions. Learn more about us at probablymonsters.com.",-1,ProbablyMonsters,"Bellevue, WA","Issaquah, WA",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
86,Data Scientist - Nationwide Opportunities,$136K-$224K (Glassdoor Est.),"Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML)? Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of Amazon who has been pioneering and shaping the world's AI/ML technology for decades?

At Amazon Web Services (AWS), we are helping large enterprises build ML models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. AWS Professional Services works together with AWS customers to address their business needs using AI solutions.

AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML models, we'd like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions.

This is a customer-facing role and you will be required to travel to client locations and deliver professional services as needed.

Major responsibilities include:
Assist customers by being able to deliver a ML project from beginning to end, including understanding the business need, aggregating data, exploring data, building & validating predictive models, and deploying completed models with concept-drift monitoring and retraining to deliver business impact to the organization
Use AWS AI services (e.g., Personalize), ML platforms (SageMaker), and frameworks (e.g., MXNet, TensorFlow, PyTorch, SparkML, scikit-learn) to help our customers build ML models
Research and implement novel ML approaches, including hardware optimizations on platforms such as AWS Inferentia
Work with our other Professional Services consultants (Big Data, IoT, HPC) to analyze, extract, normalize, and label relevant data, and with our Professional Services engineers to operationalize customers' models after they are prototyped
Basic Qualifications
* Bachelor's degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent professional or military experience
Experience with ML fields, e.g., natural language processing, computer vision, statistical learning theory
4+ years of industry experience in predictive modeling, data science, and analysis
Experience in an ML engineer or data scientist role building ML models
Experience writing code in Python, R, Scala, Java, C++ with documentation for reproducibility
Experience handling terabyte size datasets, diving into data to discover hidden patterns, using data visualization tools, writing SQL, and working with GPUs to develop models
Experience writing and speaking about technical concepts to business, technical, and lay audiences and giving data-driven presentations
Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.",-1,Amazon Corporate LLC,"Seattle, WA",-1,-1,-1,-1,-1,-1,-1,-1
87,Senior Data Scientist - Marketing,$136K-$224K (Glassdoor Est.),"Who we are:

Convoy, one of the fastest growing startups in the U.S., is transforming the $800 billion trucking industry. We offer the world's largest companies the best option for moving their freight through our network of thousands of technology-connected trucking companies.

The Data Science team is at the core of Convoy's business. We build the models that power freight pricing, shipment offer relevance, auction bidding strategy, and other core services. The breadth of the problems space is huge, spanning machine learning, optimization, metric definition, econometrics, and prediction domains. And we have only begun to dig into the difficult and diverse problems in our two-sided marketplace.

Who you are:

We are looking for experienced Data Scientists to work with Convoy's Marketing organization. The Marketing organization is responsible for driving Convoy's brand, thought-leadership, adoption, engagement, advocacy, across shippers, carriers, drivers, and partners. You will collaborate with leadership, Marketing Managers (Product/Digital/Communications), Research Scientists, Product Managers, and Engineers across Convoy.

You will be responsible for developing insights to drive decisions, building models (including LTV/CAC, attribution), analyzing experiments, developing ROI measurement and reporting frameworks for campaigns and other marketing efforts. This is a new role to support our growing marketing initiatives. Ideal candidates have experience delivering and enjoy working on high visibility and high impact projects.

You have the following skills and experience:
Minimum of 5+ years of industry experience at top-tier companies in Consulting, Business Intelligence, Data Scientist, or Analytics roles
Experience with LTV/CAC models, Marketing ROI and Performance management, Attribution models, digital and paid media analysis.
SQL fluency
ETL pipeline experience
Experience with scientific/statistical languages such as Python or R
Ability to break down high level business problems into concrete analytical solutions
Strong communication and keen attention to detail
Nice to have skills:
MS or PhD in economics, statistics, computer science, operations research, engineering, a natural science or equivalent quantitative subject
Strong examples of your outputs influencing a marketing, product or engineering road-map
Benefits of working at Convoy:
Health & Wellness: Taking care of your health comes first. Convoy covers 100% of your medical, dental, and vision premiums, and 85% for your family. We also provide access to the gym and showers in our building.
In-Office Happiness: Enjoy catered meals multiple times through the week, and fully stocked fridges and pantries to keep you running full.
Commuter Benefits: We transport the world; the least we can do is help get you to work. Every employee receives a fully paid Orca Card to get you around on the bus, light rail, or water taxi. We also provide locked bike storage if you prefer to pedal in.
Time Off: Life outside of work matters! Convoy has a flexible vacation policy, so take the time off you need- we don't track vacation or sick time. We also offer generous parental leave for those expecting new additions to their family.
Compensation: We offer market competitive compensation, including stock options and a 401k plan to help save for retirement.
Candidates must be eligible to work in the U.S. at our Seattle HQ.

Convoy is an equal-opportunity employer and we welcome applicants from all backgrounds. If you're a passionate team player who wants to have an outsized impact on a diverse and dynamic team, we'd love to hear from you!

SDL2017",4.1,"Convoy
4.1","Seattle, WA","Seattle, WA",501 to 1000 employees,2015,Company - Private,Haulage,Transportation & Logistics,Unknown / Non-Applicable,-1
